"","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","FinalHT","Height_Fall2019","Growth"
"2601","MAC_05_VT_E","MAC_05","MAC","NY","Core",44.05025,73.78994,969,"VT_E","Vermont","E",3,6,1,3,6,48.5,41,7.5
"2602","MMF_13_MD_A","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"MD_A","Maryland","A",6,66,5,6,10,51,29.5,21.5
"2603","MMF_13_MD_B","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"MD_B","Maryland","B",4,39,3,4,11,25.5,17.5,8
"2604","MMF_13_MD_C","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"MD_C","Maryland","C",6,60,5,6,4,26.5,16.5,10
"2605","MMF_13_MD_D","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"MD_D","Maryland","D",5,51,4,5,9,41,25,16
"2606","MMF_13_NC_B","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"NC_B","North_Carolina","B",6,60,5,6,4,70.5,34,36.5
"2607","MMF_13_NC_C","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"NC_C","North_Carolina","C",5,37,3,5,9,29.5,17,12.5
"2608","MMF_13_NC_D","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"NC_D","North_Carolina","D",6,66,5,6,10,39,30,9
"2609","MMF_13_NC_E","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"NC_E","North_Carolina","E",5,6,1,5,6,28.5,17,11.5
"2610","MMF_13_VT_A","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"VT_A","Vermont","A",5,23,2,5,9,32.5,18.5,14
"2611","MMF_13_VT_B","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"VT_B","Vermont","B",2,5,1,2,5,29,20,9
"2612","MMF_13_VT_D","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"VT_D","Vermont","D",4,39,3,4,11,28.5,16.5,12
"2613","MMF_13_VT_E","MMF_13","MMF","VT","Core",44.51382,72.79353,737,"VT_E","Vermont","E",2,11,1,2,11,46,25,21
"2614","MMF_24_MD_A","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"MD_A","Maryland","A",6,10,1,6,10,33.5,17.5,16
"2615","MMF_24_MD_B","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"MD_B","Maryland","B",2,20,2,2,6,61,24,37
"2616","MMF_24_MD_C","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"MD_C","Maryland","C",6,59,5,6,3,55,39,16
"2617","MMF_24_MD_D","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"MD_D","Maryland","D",2,13,1,2,13,41.5,29.5,12
"2618","MMF_24_MD_E","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"MD_E","Maryland","E",4,17,2,4,3,57.5,34,23.5
"2619","MMF_24_NC_A","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"NC_A","North_Carolina","A",2,48,4,2,6,56,37,19
"2620","MMF_24_NC_B","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"NC_B","North_Carolina","B",6,59,5,6,3,15,14.5,0.5
"2621","MMF_24_NC_C","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"NC_C","North_Carolina","C",2,13,1,2,13,34,22,12
"2622","MMF_24_NC_D","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"NC_D","North_Carolina","D",6,10,1,6,10,61,39,22
"2623","MMF_24_NC_E","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"NC_E","North_Carolina","E",4,31,3,4,3,44.5,30.5,14
"2624","MMF_24_VT_A","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"VT_A","Vermont","A",6,58,5,6,2,46,26.5,19.5
"2625","MMF_24_VT_B","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"VT_B","Vermont","B",2,61,5,2,5,60.5,34,26.5
"2626","MMF_24_VT_C","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"VT_C","Vermont","C",4,45,4,4,3,43.5,33.5,10
"2627","MMF_24_VT_D","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"VT_D","Vermont","D",2,20,2,2,6,37,26,11
"2628","MMF_24_VT_E","MMF_24","MMF","VT","Core",44.51411,72.79349,737,"VT_E","Vermont","E",2,12,1,2,12,48.5,17,31.5
"2629","MPG_01_MD_A","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"MD_A","Maryland","A",3,42,3,3,14,27.7,19.5,8.2
"2630","MPG_01_MD_B","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"MD_B","Maryland","B",3,54,4,3,12,22,8.5,13.5
"2631","MPG_01_MD_C","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"MD_C","Maryland","C",3,5,1,3,5,71.5,43,28.5
"2632","MPG_01_MD_D","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"MD_D","Maryland","D",5,62,5,5,6,56.5,40,16.5
"2633","MPG_01_MD_E","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"MD_E","Maryland","E",3,32,3,3,4,48.5,33.5,15
"2634","MPG_01_NC_A","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"NC_A","North_Carolina","A",3,26,2,3,12,43.5,30,13.5
"2635","MPG_01_NC_B","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"NC_B","North_Carolina","B",3,5,1,3,5,43.5,31.5,12
"2636","MPG_01_NC_C","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"NC_C","North_Carolina","C",5,62,5,5,6,36.5,25,11.5
"2637","MPG_01_NC_D","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"NC_D","North_Carolina","D",3,28,2,3,14,28,18.5,9.5
"2638","MPG_01_NC_E","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"NC_E","North_Carolina","E",3,46,4,3,4,39,29,10
"2639","MPG_01_VT_A","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"VT_A","Vermont","A",3,9,1,3,9,28,18.5,9.5
"2640","MPG_01_VT_B","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"VT_B","Vermont","B",3,56,4,3,14,37,25.5,11.5
"2641","MPG_01_VT_D","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"VT_D","Vermont","D",3,54,4,3,12,24,19,5
"2642","MPG_01_VT_E","MPG_01","MPG","VT","Core",44.72913,72.03024,826,"VT_E","Vermont","E",5,66,5,5,10,47.5,34,13.5
"2643","MPG_02_MD_A","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"MD_A","Maryland","A",2,67,5,2,11,27.5,16,11.5
"2644","MPG_02_MD_B","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"MD_B","Maryland","B",2,50,4,2,8,38.5,20,18.5
"2645","MPG_02_MD_C","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"MD_C","Maryland","C",4,55,4,4,13,43,24,19
"2646","MPG_02_MD_D","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"MD_D","Maryland","D",3,37,3,3,9,70,37.5,32.5
"2647","MPG_02_MD_E","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"MD_E","Maryland","E",4,5,1,4,5,48,27.5,20.5
"2648","MPG_02_NC_A","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"NC_A","North_Carolina","A",2,22,2,2,8,53.5,35.5,18
"2649","MPG_02_NC_B","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"NC_B","North_Carolina","B",4,41,3,4,13,32,20,12
"2650","MPG_02_NC_C","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"NC_C","North_Carolina","C",3,51,4,3,9,11.5,11.5,0
"2651","MPG_02_NC_D","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"NC_D","North_Carolina","D",2,67,5,2,11,47,23.5,23.5
"2652","MPG_02_NC_E","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"NC_E","North_Carolina","E",4,5,1,4,5,41,33,8
"2653","MPG_02_VT_A","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"VT_A","Vermont","A",3,51,4,3,9,30.5,16,14.5
"2654","MPG_02_VT_B","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"VT_B","Vermont","B",6,4,1,6,4,34,21,13
"2655","MPG_02_VT_D","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"VT_D","Vermont","D",2,50,4,2,8,25,22,3
"2656","MPG_02_VT_E","MPG_02","MPG","VT","Core",44.7312,72.03259,820,"VT_E","Vermont","E",4,55,4,4,13,49,38,11
"2657","MPG_03_MD_A","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"MD_A","Maryland","A",2,55,4,2,13,47,29,18
"2658","MPG_03_MD_C","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"MD_C","Maryland","C",4,60,5,4,4,34,22.5,11.5
"2659","MPG_03_MD_D","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"MD_D","Maryland","D",2,31,3,2,3,26,18,8
"2660","MPG_03_MD_E","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"MD_E","Maryland","E",3,38,3,3,10,48.5,30.5,18
"2661","MPG_03_NC_A","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"NC_A","North_Carolina","A",5,29,3,5,1,39,22.5,16.5
"2662","MPG_03_NC_B","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"NC_B","North_Carolina","B",4,60,5,4,4,19,13.5,5.5
"2663","MPG_03_NC_C","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"NC_C","North_Carolina","C",2,45,4,2,3,47,32,15
"2664","MPG_03_NC_D","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"NC_D","North_Carolina","D",2,55,4,2,13,65,44.5,20.5
"2665","MPG_03_NC_E","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"NC_E","North_Carolina","E",3,52,4,3,10,28,20.5,7.5
"2666","MPG_03_VT_A","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"VT_A","Vermont","A",2,45,4,2,3,37.5,23.5,14
"2667","MPG_03_VT_B","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"VT_B","Vermont","B",2,27,2,2,13,53.8,39.5,14.3
"2668","MPG_03_VT_C","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"VT_C","Vermont","C",3,24,2,3,10,61,49.5,11.5
"2669","MPG_03_VT_D","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"VT_D","Vermont","D",5,29,3,5,1,42,31,11
"2670","MPG_03_VT_E","MPG_03","MPG","VT","Core",44.73103,72.03169,830,"VT_E","Vermont","E",4,11,1,4,11,67.5,45.5,22
"2671","MPG_04_MD_D","MPG_04","MPG","VT","Core",44.72968,72.02951,820,"MD_D","Maryland","D",5,24,2,5,10,37,21,16
"2672","MPG_04_NC_A","MPG_04","MPG","VT","Core",44.72968,72.02951,820,"NC_A","North_Carolina","A",2,44,4,2,2,22,12,10
"2673","MPG_04_NC_D","MPG_04","MPG","VT","Core",44.72968,72.02951,820,"NC_D","North_Carolina","D",3,3,1,3,3,30,21,9
"2674","MPG_04_VT_C","MPG_04","MPG","VT","Core",44.72968,72.02951,820,"VT_C","Vermont","C",4,62,5,4,6,46,29,17
"2675","MPG_05_MD_A","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"MD_A","Maryland","A",2,58,5,2,2,53.2,36.5,16.7
"2676","MPG_05_MD_B","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"MD_B","Maryland","B",6,37,3,6,9,42,24.5,17.5
"2677","MPG_05_MD_C","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"MD_C","Maryland","C",3,68,5,3,12,60.5,37,23.5
"2678","MPG_05_MD_D","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"MD_D","Maryland","D",2,37,3,2,9,27.5,12,15.5
"2679","MPG_05_MD_E","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"MD_E","Maryland","E",4,40,3,4,12,41.5,26,15.5
"2680","MPG_05_NC_A","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"NC_A","North_Carolina","A",6,37,3,6,9,39,28.5,10.5
"2681","MPG_05_NC_B","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"NC_B","North_Carolina","B",3,68,5,3,12,41.5,28.5,13
"2682","MPG_05_NC_D","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"NC_D","North_Carolina","D",2,58,5,2,2,46,33,13
"2683","MPG_05_NC_E","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"NC_E","North_Carolina","E",4,54,4,4,12,41,25.5,15.5
"2684","MPG_05_VT_A","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"VT_A","Vermont","A",2,51,4,2,9,57.5,33.5,24
"2685","MPG_05_VT_B","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"VT_B","Vermont","B",6,13,1,6,13,38,22,16
"2686","MPG_05_VT_C","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"VT_C","Vermont","C",4,26,2,4,12,40.5,26,14.5
"2687","MPG_05_VT_E","MPG_05","MPG","VT","Core",44.72948,72.02926,824,"VT_E","Vermont","E",5,3,1,5,3,35.5,23,12.5
"2688","MPG_06_MD_B","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"MD_B","Maryland","B",6,7,1,6,7,24.5,15,9.5
"2689","MPG_06_MD_D","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"MD_D","Maryland","D",5,21,2,5,7,38,22.5,15.5
"2690","MPG_06_NC_A","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"NC_A","North_Carolina","A",2,64,5,2,8,29,18,11
"2691","MPG_06_NC_B","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"NC_B","North_Carolina","B",4,67,5,4,11,28,27.5,0.5
"2692","MPG_06_NC_C","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"NC_C","North_Carolina","C",5,21,2,5,7,30,19,11
"2693","MPG_06_NC_D","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"NC_D","North_Carolina","D",6,27,2,6,13,23.5,20,3.5
"2694","MPG_06_NC_E","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"NC_E","North_Carolina","E",3,9,1,3,9,42,30,12
"2695","MPG_06_VT_A","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"VT_A","Vermont","A",5,35,3,5,7,34.5,23.5,11
"2696","MPG_06_VT_C","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"VT_C","Vermont","C",3,9,1,3,9,44,27.5,16.5
"2697","MPG_06_VT_D","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"VT_D","Vermont","D",2,64,5,2,8,37,22,15
"2698","MPG_06_VT_E","MPG_06","MPG","VT","Core",44.72881,72.0307,822,"VT_E","Vermont","E",4,4,1,4,4,35,23,12
"2699","MRC_02_MD_A","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"MD_A","Maryland","A",2,40,3,2,12,59,29,30
"2700","MRC_02_MD_B","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"MD_B","Maryland","B",2,8,1,2,8,55.5,29,26.5
"2701","MRC_02_MD_D","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"MD_D","Maryland","D",4,68,5,4,12,45,33,12
"2702","MRC_02_MD_E","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"MD_E","Maryland","E",5,49,4,5,7,73,49,24
"2703","MRC_02_NC_A","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"NC_A","North_Carolina","A",6,63,5,6,7,19,16.5,2.5
"2704","MRC_02_NC_B","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"NC_B","North_Carolina","B",2,48,4,2,6,46,34.5,11.5
"2705","MRC_02_NC_D","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"NC_D","North_Carolina","D",2,26,2,2,12,40,29,11
"2706","MRC_02_NC_E","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"NC_E","North_Carolina","E",5,21,2,5,7,42,30.5,11.5
"2707","MRC_02_VT_A","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"VT_A","Vermont","A",4,3,1,4,3,41,32.5,8.5
"2708","MRC_02_VT_B","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"VT_B","Vermont","B",2,54,4,2,12,51,31,20
"2709","MRC_02_VT_C","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"VT_C","Vermont","C",5,35,3,5,7,49,34,15
"2710","MRC_02_VT_D","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"VT_D","Vermont","D",6,63,5,6,7,44.5,28,16.5
"2711","MRC_02_VT_E","MRC_02","MRC","VA","Edge",36.672274,81.506,1600,"VT_E","Vermont","E",2,20,2,2,6,54,40.5,13.5
"2712","MRC_07_MD_A","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"MD_A","Maryland","A",6,13,1,6,13,19,10.5,8.5
"2713","MRC_07_MD_C","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"MD_C","Maryland","C",6,11,1,6,11,7.5,4,3.5
"2714","MRC_07_MD_D","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"MD_D","Maryland","D",3,58,5,3,2,42.5,21.5,21
"2715","MRC_07_MD_E","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"MD_E","Maryland","E",5,62,5,5,6,50.5,38.5,12
"2716","MRC_07_NC_B","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"NC_B","North_Carolina","B",6,11,1,6,11,13,8.5,4.5
"2717","MRC_07_NC_C","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"NC_C","North_Carolina","C",3,58,5,3,2,41.5,31.5,10
"2718","MRC_07_NC_E","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"NC_E","North_Carolina","E",5,62,5,5,6,54,43,11
"2719","MRC_07_VT_A","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"VT_A","Vermont","A",5,13,1,5,13,35,24,11
"2720","MRC_07_VT_B","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"VT_B","Vermont","B",2,58,5,2,2,35,15,20
"2721","MRC_07_VT_D","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"VT_D","Vermont","D",3,26,2,3,12,42,27,15
"2722","MRC_07_VT_E","MRC_07","MRC","VA","Edge",36.6625,81.516944,1569,"VT_E","Vermont","E",2,60,5,2,4,68,46,22
"2723","MRC_08_MD_A","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"MD_A","Maryland","A",5,32,3,5,4,34,22.5,11.5
"2724","MRC_08_MD_C","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"MD_C","Maryland","C",5,37,3,5,9,31.5,19,12.5
"2725","MRC_08_MD_D","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"MD_D","Maryland","D",2,44,4,2,2,57.5,26,31.5
"2726","MRC_08_MD_E","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"MD_E","Maryland","E",4,58,5,4,2,46.5,30,16.5
"2727","MRC_08_NC_A","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"NC_A","North_Carolina","A",5,15,2,5,1,46,28.5,17.5
"2728","MRC_08_NC_B","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"NC_B","North_Carolina","B",5,51,4,5,9,27,19,8
"2729","MRC_08_NC_C","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"NC_C","North_Carolina","C",2,30,3,2,2,34.5,17.5,17
"2730","MRC_08_NC_D","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"NC_D","North_Carolina","D",5,18,2,5,4,28,19,9
"2731","MRC_08_NC_E","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"NC_E","North_Carolina","E",4,58,5,4,2,37.5,21,16.5
"2732","MRC_08_VT_A","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"VT_A","Vermont","A",2,16,2,2,2,38.5,20.5,18
"2733","MRC_08_VT_B","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"VT_B","Vermont","B",5,46,4,5,4,45.5,30,15.5
"2734","MRC_08_VT_C","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"VT_C","Vermont","C",4,58,5,4,2,31.5,23,8.5
"2735","MRC_08_VT_D","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"VT_D","Vermont","D",5,43,4,5,1,57,37,20
"2736","MRC_08_VT_E","MRC_08","MRC","VA","Edge",36.6625,81.516111,1554,"VT_E","Vermont","E",5,23,2,5,9,47,36,11
"2737","MRC_16_MD_A","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"MD_A","Maryland","A",5,52,4,5,10,28.5,17,11.5
"2738","MRC_16_MD_B","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"MD_B","Maryland","B",4,11,1,4,11,56.5,44,12.5
"2739","MRC_16_MD_C","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"MD_C","Maryland","C",4,25,2,4,11,48.5,36.5,12
"2740","MRC_16_MD_D","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"MD_D","Maryland","D",4,6,1,4,6,45,26,19
"2741","MRC_16_MD_E","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"MD_E","Maryland","E",3,68,5,3,12,34.5,19.5,15
"2742","MRC_16_NC_A","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"NC_A","North_Carolina","A",4,60,5,4,4,40,28,12
"2743","MRC_16_NC_B","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"NC_B","North_Carolina","B",4,25,2,4,11,51,45,6
"2744","MRC_16_NC_C","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"NC_C","North_Carolina","C",4,6,1,4,6,32.5,20,12.5
"2745","MRC_16_NC_D","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"NC_D","North_Carolina","D",5,52,4,5,10,37.5,25.5,12
"2746","MRC_16_NC_E","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"NC_E","North_Carolina","E",3,68,5,3,12,43.5,33.5,10
"2747","MRC_16_VT_A","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"VT_A","Vermont","A",4,65,5,4,9,50,31,19
"2748","MRC_16_VT_B","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"VT_B","Vermont","B",5,24,2,5,10,44.5,28.5,16
"2749","MRC_16_VT_C","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"VT_C","Vermont","C",3,68,5,3,12,45,34.5,10.5
"2750","MRC_16_VT_D","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"VT_D","Vermont","D",4,60,5,4,4,50,34,16
"2751","MRC_16_VT_E","MRC_16","MRC","VA","Edge",36.65629,81.54009,1616,"VT_E","Vermont","E",4,39,3,4,11,43,28,15
"2752","MRC_18_MD_A","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"MD_A","Maryland","A",5,35,3,5,7,36.9,24,12.9
"2753","MRC_18_MD_B","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"MD_B","Maryland","B",2,14,1,2,14,37,24,13
"2754","MRC_18_MD_C","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"MD_C","Maryland","C",2,11,1,2,11,50,37,13
"2755","MRC_18_MD_D","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"MD_D","Maryland","D",5,53,4,5,11,55.5,32,23.5
"2756","MRC_18_MD_E","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"MD_E","Maryland","E",2,51,4,2,9,58,31,27
"2757","MRC_18_NC_A","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"NC_A","North_Carolina","A",6,57,5,6,1,44.5,28.5,16
"2758","MRC_18_NC_B","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"NC_B","North_Carolina","B",2,11,1,2,11,37.5,28,9.5
"2759","MRC_18_NC_C","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"NC_C","North_Carolina","C",5,39,3,5,11,34,25,9
"2760","MRC_18_NC_D","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"NC_D","North_Carolina","D",5,21,2,5,7,45,31,14
"2761","MRC_18_NC_E","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"NC_E","North_Carolina","E",2,23,2,2,9,45,33,12
"2762","MRC_18_VT_A","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"VT_A","Vermont","A",5,25,2,5,11,48,33.5,14.5
"2763","MRC_18_VT_B","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"VT_B","Vermont","B",5,49,4,5,7,32,22,10
"2764","MRC_18_VT_C","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"VT_C","Vermont","C",2,37,3,2,9,53.5,45,8.5
"2765","MRC_18_VT_D","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"VT_D","Vermont","D",6,57,5,6,1,58,36.5,21.5
"2766","MRC_18_VT_E","MRC_18","MRC","VA","Edge",36.65793,81.53847,1645,"VT_E","Vermont","E",6,60,5,6,4,44.5,35,9.5
"2767","MSK_01_MD_A","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"MD_A","Maryland","A",5,15,2,5,1,53.7,28,25.7
"2768","MSK_01_MD_B","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"MD_B","Maryland","B",4,34,3,4,6,35.5,21.5,14
"2769","MSK_01_MD_C","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"MD_C","Maryland","C",3,47,4,3,5,55.5,35,20.5
"2770","MSK_01_MD_D","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"MD_D","Maryland","D",3,51,4,3,9,39,22.5,16.5
"2771","MSK_01_MD_E","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"MD_E","Maryland","E",4,39,3,4,11,57.5,28,29.5
"2772","MSK_01_NC_A","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"NC_A","North_Carolina","A",4,34,3,4,6,55,36,19
"2773","MSK_01_NC_B","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"NC_B","North_Carolina","B",3,33,3,3,5,18,17.5,0.5
"2774","MSK_01_NC_C","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"NC_C","North_Carolina","C",3,37,3,3,9,44,25.5,18.5
"2775","MSK_01_NC_D","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"NC_D","North_Carolina","D",5,29,3,5,1,42,27.5,14.5
"2776","MSK_01_NC_E","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"NC_E","North_Carolina","E",4,53,4,4,11,43.5,28.5,15
"2777","MSK_01_VT_A","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"VT_A","Vermont","A",3,23,2,3,9,27,13,14
"2778","MSK_01_VT_B","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"VT_B","Vermont","B",5,29,3,5,1,57,32.5,24.5
"2779","MSK_01_VT_C","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"VT_C","Vermont","C",4,25,2,4,11,55.5,34,21.5
"2780","MSK_01_VT_D","MSK_01","MSK","NH","Core",44.43429,71.43275,1197,"VT_D","Vermont","D",4,34,3,4,6,44.5,24,20.5
"2781","MSK_02_MD_B","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"MD_B","Maryland","B",2,18,2,2,4,37.5,20,17.5
"2782","MSK_02_MD_D","MSK_02","MSK","NH","Core",44.43365,71.41321,1226,"MD_D","Maryland","D",6,37,3,6,9,49,36.5,12.5
