plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
MSK_01_NC_B,MSK_01,MSK,NH,Core,44.43429,71.43275,1197,North_Carolina,B,3,33,3,3,5,203
MSK_02_VT_A,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Vermont,A,6,51,4,6,9,246
MSK_02_MD_A,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Maryland,A,3,52,4,3,10,204
MSK_02_MD_B,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Maryland,B,2,18,2,2,4,210
MSK_02_MD_C,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Maryland,C,3,7,1,3,7,274
MSK_02_MD_D,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Maryland,D,6,37,3,6,9,224
MSK_02_NC_C,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,North_Carolina,C,6,51,4,6,9,266
MSK_02_VT_D,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Vermont,D,2,18,2,2,4,242
MSK_02_VT_C,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Vermont,C,3,31,3,3,3,204
MSK_02_MD_D,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,Maryland,D,6,37,3,6,9,247
MSK_02_NC_D,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,North_Carolina,D,3,52,4,3,10,260
MSK_02_NC_A,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,North_Carolina,A,2,46,4,2,4,206
MSK_02_NC_B,MSK_02,MSK,NH,Core,44.43365,71.41321,1226,North_Carolina,B,3,7,1,3,7,290
MSK_03_VT_D,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Vermont,D,6,15,2,6,1,210
MSK_03_VT_E,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Vermont,E,5,13,1,5,13,213
MSK_03_VT_C,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Vermont,C,2,52,4,2,10,242
MSK_03_MD_E,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Maryland,E,2,24,2,2,10,210
MSK_03_NC_C,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,North_Carolina,C,3,45,4,3,3,266
MSK_03_NC_D,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,North_Carolina,D,3,63,5,3,7,197
MSK_03_NC_E,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,North_Carolina,E,2,38,3,2,10,199
MSK_03_VT_B,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Vermont,B,5,8,1,5,8,196
MSK_03_VT_A,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Vermont,A,3,45,4,3,3,249
MSK_03_MD_C,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Maryland,C,3,58,5,3,2,274
MSK_03_MD_A,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Maryland,A,3,63,5,3,7,203
MSK_03_MD_B,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Maryland,B,6,15,2,6,1,204
MSK_03_MD_D,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,Maryland,D,3,31,3,3,3,217
MSK_03_NC_A,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,North_Carolina,A,6,43,4,6,1,259
MSK_03_NC_B,MSK_03,MSK,NH,Core,44.43383,71.42283,1158,North_Carolina,B,3,58,5,3,2,269
MSK_04_VT_B,MSK_04,MSK,NH,Core,44.4242,71.44677,850,Vermont,B,4,8,1,4,8,281
MSK_04_MD_A,MSK_04,MSK,NH,Core,44.4242,71.44677,850,Maryland,A,4,63,5,4,7,224
MSK_04_MD_A,MSK_04,MSK,NH,Core,44.4242,71.44677,850,Maryland,A,4,63,5,4,7,204
MSK_04_MD_D,MSK_04,MSK,NH,Core,44.4242,71.44677,850,Maryland,D,3,23,2,3,9,274
MSK_04_MD_E,MSK_04,MSK,NH,Core,44.4242,71.44677,850,Maryland,E,2,6,1,2,6,226
MSK_04_NC_C,MSK_04,MSK,NH,Core,44.4242,71.44677,850,North_Carolina,C,3,23,2,3,9,206
MSK_04_NC_E,MSK_04,MSK,NH,Core,44.4242,71.44677,850,North_Carolina,E,2,6,1,2,6,234
MSK_04_VT_C,MSK_04,MSK,NH,Core,44.4242,71.44677,850,Vermont,C,2,6,1,2,6,294
MT_01_VT_A,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Vermont,A,2,20,2,2,6,294
MT_01_VT_B,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Vermont,B,5,43,4,5,1,305
MT_01_VT_C,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Vermont,C,2,15,2,2,1,253
MT_01_VT_D,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Vermont,D,3,51,4,3,9,291
MT_01_MD_A,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Maryland,A,5,29,3,5,1,284
MT_01_MD_B,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Maryland,B,3,51,4,3,9,268
MT_01_MD_C,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Maryland,C,2,31,3,2,3,247
MT_01_MD_D,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Maryland,D,2,48,4,2,6,227
MT_01_MD_E,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Maryland,E,2,29,3,2,1,267
MT_01_NC_A,MT_01,MT,NC,Edge,35.7568,82.2524,1711,North_Carolina,A,3,23,2,3,9,269
MT_01_NC_D,MT_01,MT,NC,Edge,35.7568,82.2524,1711,North_Carolina,D,5,15,2,5,1,248
MT_01_NC_E,MT_01,MT,NC,Edge,35.7568,82.2524,1711,North_Carolina,E,2,43,4,2,1,217
MT_01_NC_B,MT_01,MT,NC,Edge,35.7568,82.2524,1711,North_Carolina,B,2,45,4,2,3,252
MT_01_NC_C,MT_01,MT,NC,Edge,35.7568,82.2524,1711,North_Carolina,C,2,34,3,2,6,276
MT_01_VT_E,MT_01,MT,NC,Edge,35.7568,82.2524,1711,Vermont,E,2,17,2,2,3,242
MT_04_VT_E,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Vermont,E,5,69,5,5,13,291
MT_04_VT_C,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Vermont,C,3,62,5,3,6,288
MT_04_VT_D,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Vermont,D,6,17,2,6,3,288
MT_04_VT_A,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Vermont,A,5,65,5,5,9,253
MT_04_VT_B,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Vermont,B,2,50,4,2,8,284
MT_04_MD_D,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Maryland,D,3,6,1,3,6,274
MT_04_MD_A,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Maryland,A,2,36,3,2,8,267
MT_04_MD_B,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Maryland,B,6,17,2,6,3,282
MT_04_MD_C,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Maryland,C,3,2,1,3,2,278
MT_04_MD_E,MT_04,MT,NC,Edge,35.75649,82.25134,1678,Maryland,E,3,62,5,3,6,260
MT_04_NC_A,MT_04,MT,NC,Edge,35.75649,82.25134,1678,North_Carolina,A,6,45,4,6,3,266
MT_04_NC_B,MT_04,MT,NC,Edge,35.75649,82.25134,1678,North_Carolina,B,3,2,1,3,2,276
MT_04_NC_D,MT_04,MT,NC,Edge,35.75649,82.25134,1678,North_Carolina,D,2,22,2,2,8,262
MT_04_NC_E,MT_04,MT,NC,Edge,35.75649,82.25134,1678,North_Carolina,E,3,62,5,3,6,269
MT_04_NC_C,MT_04,MT,NC,Edge,35.75649,82.25134,1678,North_Carolina,C,3,6,1,3,6,283
MT_05_VT_A,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Vermont,A,3,55,4,3,13,294
MT_05_VT_C,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Vermont,C,4,6,1,4,6,288
MT_05_VT_D,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Vermont,D,4,17,2,4,3,305
MT_05_VT_B,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Vermont,B,5,13,1,5,13,288
MT_05_MD_A,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Maryland,A,3,58,5,3,2,284
MT_05_MD_B,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Maryland,B,4,17,2,4,3,265
MT_05_MD_C,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Maryland,C,6,9,1,6,9,268
MT_05_MD_D,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Maryland,D,3,41,3,3,13,274
MT_05_MD_E,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Maryland,E,4,6,1,4,6,282
MT_05_NC_A,MT_05,MT,NC,Edge,35.75581,82.25083,1649,North_Carolina,A,4,45,4,4,3,269
MT_05_NC_C,MT_05,MT,NC,Edge,35.75581,82.25083,1649,North_Carolina,C,3,55,4,3,13,246
MT_05_NC_D,MT_05,MT,NC,Edge,35.75581,82.25083,1649,North_Carolina,D,3,58,5,3,2,269
MT_05_NC_E,MT_05,MT,NC,Edge,35.75581,82.25083,1649,North_Carolina,E,4,6,1,4,6,199
MT_05_NC_B,MT_05,MT,NC,Edge,35.75581,82.25083,1649,North_Carolina,B,6,9,1,6,9,266
MT_05_VT_E,MT_05,MT,NC,Edge,35.75581,82.25083,1649,Vermont,E,2,62,5,2,6,294
MT_07_VT_A,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Vermont,A,4,66,5,4,10,270
MT_07_VT_B,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Vermont,B,3,5,1,3,5,288
MT_07_VT_D,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Vermont,D,4,30,3,4,2,298
MT_07_VT_E,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Vermont,E,3,25,2,3,11,298
MT_07_MD_A,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Maryland,A,5,66,5,5,10,284
MT_07_MD_B,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Maryland,B,4,30,3,4,2,261
MT_07_MD_C,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Maryland,C,3,39,3,3,11,278
MT_07_MD_D,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Maryland,D,4,5,1,4,5,260
MT_07_MD_E,MT_07,MT,NC,Edge,35.75458,82.24234,1470,Maryland,E,6,32,3,6,4,267
MT_07_NC_B,MT_07,MT,NC,Edge,35.75458,82.24234,1470,North_Carolina,B,3,53,4,3,11,259
MT_07_NC_C,MT_07,MT,NC,Edge,35.75458,82.24234,1470,North_Carolina,C,4,5,1,4,5,290
MT_07_NC_D,MT_07,MT,NC,Edge,35.75458,82.24234,1470,North_Carolina,D,5,66,5,5,10,266
MT_07_NC_A,MT_07,MT,NC,Edge,35.75458,82.24234,1470,North_Carolina,A,4,30,3,4,2,210
MT_07_NC_E,MT_07,MT,NC,Edge,35.75458,82.24234,1470,North_Carolina,E,6,46,4,6,4,266
MT_08_MD_E,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Maryland,E,4,8,1,4,8,255
MT_08_NC_B,MT_08,MT,NC,Edge,35.7524,82.24024,1420,North_Carolina,B,2,32,3,2,4,276
MT_08_NC_C,MT_08,MT,NC,Edge,35.7524,82.24024,1420,North_Carolina,C,5,15,2,5,1,273
MT_08_NC_E,MT_08,MT,NC,Edge,35.7524,82.24024,1420,North_Carolina,E,4,8,1,4,8,252
MT_08_NC_D,MT_08,MT,NC,Edge,35.7524,82.24024,1420,North_Carolina,D,3,20,2,3,6,280
MT_08_VT_C,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Vermont,C,4,8,1,4,8,256
MT_08_VT_B,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Vermont,B,3,48,4,3,6,284
MT_08_VT_E,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Vermont,E,2,46,4,2,4,218
MT_08_VT_A,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Vermont,A,5,29,3,5,1,288
MT_08_VT_D,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Vermont,D,3,39,3,3,11,284
MT_08_MD_B,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Maryland,B,3,39,3,3,11,261
MT_08_MD_C,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Maryland,C,2,46,4,2,4,274
MT_08_MD_A,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Maryland,A,3,34,3,3,6,204
MT_08_MD_D,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Maryland,D,5,15,2,5,1,274
MT_08_MD_A,MT_08,MT,NC,Edge,35.7524,82.24024,1420,Maryland,A,3,34,3,3,6,218
MT_08_NC_A,MT_08,MT,NC,Edge,35.7524,82.24024,1420,North_Carolina,A,3,39,3,3,11,231
MT_09_VT_A,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Vermont,A,5,3,1,5,3,298
MT_09_VT_D,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Vermont,D,5,44,4,5,2,291
MT_09_VT_B,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Vermont,B,3,32,3,3,4,288
MT_09_VT_C,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Vermont,C,5,51,4,5,9,298
MT_09_MD_A,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Maryland,A,3,18,2,3,4,267
MT_09_MD_B,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Maryland,B,5,44,4,5,2,265
MT_09_MD_C,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Maryland,C,2,53,4,2,11,278
MT_09_MD_D,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Maryland,D,3,68,5,3,12,274
MT_09_NC_B,MT_09,MT,NC,Edge,35.75366,82.24549,1533,North_Carolina,B,2,39,3,2,11,262
MT_09_MD_E,MT_09,MT,NC,Edge,35.75366,82.24549,1533,Maryland,E,5,23,2,5,9,267
MT_09_NC_C,MT_09,MT,NC,Edge,35.75366,82.24549,1533,North_Carolina,C,3,68,5,3,12,266
MT_09_NC_D,MT_09,MT,NC,Edge,35.75366,82.24549,1533,North_Carolina,D,3,32,3,3,4,283
MT_09_NC_E,MT_09,MT,NC,Edge,35.75366,82.24549,1533,North_Carolina,E,5,37,3,5,9,262
MT_10_VT_A,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,A,2,7,1,2,7,288
MT_10_VT_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,B,4,50,4,4,8,312
MT_10_VT_C,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,C,4,60,5,4,4,294
MT_10_VT_D,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,D,3,28,2,3,14,234
MT_10_VT_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,E,3,29,3,3,1,298
MT_10_MD_A,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,A,4,36,3,4,8,275
MT_10_MD_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,B,3,28,2,3,14,265
MT_10_MD_C,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,C,3,15,2,3,1,294
MT_10_MD_D,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,D,6,64,5,6,8,277
MT_10_NC_C,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,C,6,64,5,6,8,266
MT_10_NC_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,E,4,60,5,4,4,238
MT_10_MD_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,E,4,60,5,4,4,270
MT_10_NC_A,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,A,3,56,4,3,14,290
MT_10_NC_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,B,3,15,2,3,1,283
SS_MT_10_NC_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,B,7,20,NA,NA,NA,290
MT_12_MD_E,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,E,2,48,4,2,6,267
MT_12_NC_B,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,B,4,59,5,4,3,259
MT_12_NC_A,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,A,4,62,5,4,6,266
MT_12_NC_E,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,E,2,20,2,2,6,199
MT_12_NC_C,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,C,4,10,1,4,10,266
MT_12_NC_D,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,D,4,38,3,4,10,280
MT_12_VT_A,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,A,4,61,5,4,5,263
MT_12_VT_E,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,E,4,12,1,4,12,291
MT_12_VT_D,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,D,4,62,5,4,6,291
MT_12_VT_C,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,C,2,34,3,2,6,294
MT_12_VT_B,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,B,4,38,3,4,10,284
MT_12_MD_C,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,C,4,59,5,4,3,294
MT_12_MD_A,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,A,4,24,2,4,10,242
MT_12_MD_D,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,D,4,10,1,4,10,281
MT_12_MD_B,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,B,4,9,1,4,9,261
NBTIC_543_VT_B,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,B,4,23,2,4,9,213
NBTIC_543_VT_C,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,C,5,23,2,5,9,253
NBTIC_543_VT_E,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,E,3,63,5,3,7,204
NBTIC_543_MD_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,A,4,51,4,4,9,252
NBTIC_543_MD_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,A,4,51,4,4,9,204
NBTIC_543_MD_B,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,B,6,49,4,6,7,261
NBTIC_543_MD_C,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,C,5,8,1,5,8,274
NBTIC_543_MD_D,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,D,2,21,2,2,7,274
NBTIC_543_MD_E,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,E,5,37,3,5,9,267
NBTIC_543_NC_C,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,C,2,21,2,2,7,269
NBTIC_543_NC_D,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,D,4,51,4,4,9,206
NBTIC_543_VT_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,A,2,35,3,2,7,277
NBTIC_543_NC_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,A,6,21,2,6,7,210
NBTIC_543_NC_B,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,B,5,8,1,5,8,276
NBTIC_543_NC_E,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,E,5,51,4,5,9,210
NBTIC_552_VT_A,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,A,2,50,4,2,8,253
NBTIC_552_VT_B,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,B,4,61,5,4,5,291
NBTIC_552_NC_C,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,C,2,50,4,2,8,213
NBTIC_552_NC_E,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,E,3,64,5,3,8,210
NBTIC_552_VT_D,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,D,2,25,2,2,11,277
NBTIC_552_VT_E,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,E,4,21,2,4,7,277
NBTIC_552_VT_C,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,C,3,64,5,3,8,249
NBTIC_552_MD_A,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,A,4,10,1,4,10,260
NBTIC_552_MD_B,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,B,2,25,2,2,11,265
NBTIC_552_MD_C,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,C,4,35,3,4,7,259
NBTIC_552_MD_E,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,E,3,64,5,3,8,242
NBTIC_552_MD_D,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,D,2,36,3,2,8,274
NBTIC_552_NC_A,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,A,2,53,4,2,11,213
NBTIC_552_NC_B,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,B,4,49,4,4,7,259
NBTIC_565_MD_C,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,C,5,32,3,5,4,278
NBTIC_565_MD_D,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,D,5,40,3,5,12,256
NBTIC_565_MD_E,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,E,2,7,1,2,7,255
NBTIC_565_NC_C,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,C,5,54,4,5,12,266
NBTIC_565_NC_D,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,D,3,68,5,3,12,213
NBTIC_565_NC_B,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,B,5,46,4,5,4,238
NBTIC_565_VT_B,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,B,5,3,1,5,3,281
NBTIC_565_VT_A,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,A,5,54,4,5,12,260
NBTIC_565_NC_A,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,A,5,65,5,5,9,262
NBTIC_565_NC_E,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,E,2,7,1,2,7,290
NBTIC_565_VT_D,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,D,5,65,5,5,9,291
NBTIC_565_VT_E,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,E,5,18,2,5,4,256
NBTIC_565_VT_C,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,C,2,7,1,2,7,277
NBTIC_565_MD_A,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,A,3,68,5,3,12,242
NBTIC_565_MD_B,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,B,3,6,1,3,6,282
NBTIC_623_VT_B,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,B,5,32,3,5,4,196
NBTIC_623_VT_C,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,C,5,10,1,5,10,246
NBTIC_623_VT_E,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,E,4,60,5,4,4,281
NBTIC_623_MD_B,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,B,2,68,5,2,12,265
NBTIC_623_MD_C,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,C,4,11,1,4,11,259
NBTIC_623_MD_D,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,D,5,39,3,5,11,224
NBTIC_623_MD_E,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,E,5,10,1,5,10,267
NBTIC_623_NC_C,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,C,5,53,4,5,11,248
NBTIC_623_NC_A,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,A,6,3,1,6,3,217
NBTIC_623_NC_B,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,B,4,11,1,4,11,197
NBTIC_623_VT_A,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,A,5,53,4,5,11,294
NBTIC_623_VT_A,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,A,5,53,4,5,11,246
NBTIC_623_NC_D,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,D,5,32,3,5,4,280
NBTIC_623_NC_E,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,E,5,10,1,5,10,206
NBTIC_624_VT_A,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,A,4,33,3,4,5,284
NBTIC_624_VT_B,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,B,4,59,5,4,3,294
NBTIC_624_NC_C,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,C,4,19,2,4,5,213
NBTIC_624_NC_D,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,D,4,12,1,4,12,206
NBTIC_624_VT_C,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,C,3,59,5,3,3,294
NBTIC_624_VT_D,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,D,3,64,5,3,8,284
NBTIC_624_VT_E,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,E,2,68,5,2,12,270
NBTIC_624_MD_A,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,A,4,12,1,4,12,267
NBTIC_624_MD_B,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,B,5,7,1,5,7,261
NBTIC_624_MD_C,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,C,6,3,1,6,3,282
NBTIC_624_MD_E,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,E,3,59,5,3,3,270
NBTIC_624_MD_D,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,D,4,19,2,4,5,247
NBTIC_624_NC_A,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,A,3,64,5,3,8,210
NBTIC_624_NC_B,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,B,6,3,1,6,3,210
NBTIC_624_NC_E,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,E,3,59,5,3,3,210
NBTIC_627_MD_B,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,B,2,38,3,2,10,261
NBTIC_627_MD_C,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,C,2,24,2,2,10,278
NBTIC_627_MD_D,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,D,2,7,1,2,7,227
NBTIC_627_MD_E,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,E,6,38,3,6,10,252
NBTIC_627_NC_B,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,B,2,24,2,2,10,210
NBTIC_627_NC_C,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,C,2,7,1,2,7,283
