"","Family","Population","Region","Latitude","Longitude","Elevation","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","BudBreak_cGDD","BudBreak_DOY","BudSet_2019","BudSet_2020","Growth_2019","Growth_2020"
"12","APP_02","APP","Core",44.21172,72.92999,780,2.49514240041787,0.827465845703879,0.588764407288175,-0.157479919198392,0.245095877687547,-0.292005594218695,0.0647157430852159,-0.363063108295568,0.0721682915046659,-0.0400580771288215,0.0235794331808425,28.7136221078616,8.12941894251379,3.52475403719683,5.40786274434715,0.063269151645411,0.420056677407266
"13","APP_03","APP","Core",44.22097,72.92639,896,2.66405968875785,1.21226678226952,0.900032342316252,-0.125915509317349,0.420700496907277,-0.133946421902943,0.068554404894404,-0.498034594594666,0.123289051077368,-0.0594745281217782,-0.031340718305875,30.4424721081982,8.03670377189417,3.86830452574551,5.45697839841937,0.0204218082430147,1.19066379589813
"14","APP_04","APP","Core",44.2114,72.93122,741,2.48042492373757,0.667743333656948,0.334246987742592,-0.202945202558578,0.211750182820221,-0.295287195682947,0.144846057632136,-0.25089666944926,0.100783363897551,-0.00731550561221654,-0.0163972442181059,29.8855259791523,8.06421842411537,3.70185968119337,5.80336821949007,0.0213975893906716,1.01901896760586
"15","APP_05","APP","Core",44.21034,72.93051,733,2.47744129622667,0.631294836173237,0.334729648275551,-0.212285921436996,0.198521536218276,-0.320872797457644,0.130678379770538,-0.24876439532116,0.069282767087647,-0.000644770614977461,0.0098568568090772,32.5705804335483,7.71755895765327,2.57669541238027,6.84845722125557,0.0944614001085767,0.818908174985588
"16","APP_06","APP","Core",44.21235,72.93502,658,2.24694734183514,0.40526346871024,0.302996420760515,-0.185777145812321,-0.0224865975822591,-0.341750950244949,0.109318623511217,-0.198723909445841,0.114098121766966,0.0348118446571297,0.0316217511362977,17.9411590410271,9.35691970201377,2.83121628858039,5.9775334882067,0.129223264968863,0.413451803750191
"17","ASC_01","ASC","Core",43.43787,72.45218,883,1.52556622470025,-0.222111191976986,0.270583406530714,0.0616463685860876,-0.129750051371005,0.334763584505511,0.121922406080771,-0.113652123113205,-0.154751106537525,0.12442719172069,-0.080889541701895,27.6969743265484,8.23476246041212,2.31497142320485,5.97914797964951,0.0645426093757998,1.06194696656972
"18","ASC_02","ASC","Core",43.43983,72.45328,847,1.62665920360503,-0.447391983819565,0.0467564131156559,0.0655595926481016,-0.0712304032908765,0.311213510689223,0.153488877340506,0.0931696299064474,-0.202611696572835,0.0626098019937656,-0.0760388351187632,28.8813380054653,8.14273641697545,2.99040610638764,5.89919686212829,0.096762531646743,0.83191836875197
"19","ASC_03","ASC","Core",43.44192,72.45589,861,1.68105520995292,-0.394691594440481,0.0501336227496709,0.0752554863674541,-0.0929819793268441,0.389031306981088,0.173371658358681,0.10364701547207,-0.195272249957207,0.0806859857452194,-0.069682183202428,24.8662091573965,8.66287083362027,2.31261775930502,5.8436808740994,0.0251438483020259,0.99661267949843
"20","ASC_04","ASC","Core",43.4426,72.45713,870,1.67340470914531,-0.386904441628603,0.025754674661394,0.0668939040020431,-0.108569547902982,0.397513852687538,0.157579549614622,0.052255741421489,-0.186501523841616,0.102785421007232,-0.0655137568416266,25.0394728564128,8.61001266082259,3.2127623521993,5.42155951455095,0.0944313238443471,1.33059697581871
"21","ASC_05","ASC","Core",43.44376,72.45867,879,1.68493303522826,-0.373090482043839,0.00922547013811453,0.06537600554189,-0.144946122316515,0.476848797580654,0.169607759191432,-0.00337960142937299,-0.147469088305864,0.115678418331245,-0.0883023700090122,31.5647335541166,7.84665258933715,4.02470715146052,5.88797569981712,0.0976278490706181,1.07488275486401
"22","ASC_06","ASC","Core",43.44379,72.45434,967,1.8899312023009,-0.00564413038226466,0.366827773103662,0.0580942953033504,-0.110644405719396,0.538883979088737,0.162928769594404,0.0973165755087367,-0.228894402314377,0.0673686996009112,-0.0738920805625765,18.6313797327041,9.30934612820012,1.73087993087512,6.19952110486906,0.0477518731358491,1.05075310959308
"23","B_02","B","Core",44.10929,73.0714,311,0.478062931762958,-1.83915447981208,0.0552644473654624,-0.0818265841482502,-0.344788874392845,-0.476385595272137,-0.206460358461399,0.0963627702683059,0.305736175878689,0.0549687613907088,-0.027872135959116,31.2196690072412,7.9345533035048,1.13203662965596,5.62938790596849,0.116996918118119,0.778328375560519
"24","B_03","B","Core",44.10897,73.0712,325,0.511165506381248,-1.72689111327226,0.0365553927965657,-0.0945597527352888,-0.389813039537304,-0.466000433223349,-0.16533673691373,0.0771239490028215,0.316704664087503,0.0747310760043276,-0.0200041676808519,32.0126611530687,7.8114668188212,3.63453740353872,5.97270036219058,0.0978097524007822,0.964386100292705
"25","B_04","B","Core",44.10908,73.0713,328,0.525531655828963,-1.70104422434175,0.0381005553899492,-0.107199823016613,-0.417769008067583,-0.483097686437982,-0.145405460671037,0.0803401239476526,0.311498158105056,0.0759834926488242,-0.0168503640809505,31.7492693245375,7.79271279463927,1.64131329845741,6.42309645232013,0.0680876815841528,0.461464878463939
"26","B_05","B","Core",44.10836,73.0715,310,0.428762060291901,-1.86563032142474,0.0226373149160308,-0.0875488069387569,-0.358917654592057,-0.461080298368161,-0.212891981978702,0.0219245389518627,0.332325946553795,0.0565159888834627,-0.0306435721222505,28.4360856609787,8.22088695360485,1.20575516587737,6.13023382626017,0.140536323047127,0.970841657954581
"27","B_06","B","Core",44.10889,73.0714,321,0.496656158817067,-1.78941473632855,0.0377565177617107,-0.11096145292487,-0.398890320681554,-0.494757508302771,-0.19462403156722,0.0621796896942005,0.30695174013107,0.0769640302025443,-0.018206014793816,25.031637766907,8.74897879863555,2.54697860197841,5.84707317935321,0.114187918949855,1.12716267676338
"28","BAL_01","BAL","Core",44.1528,73.64591,570,1.43990245447399,-1.52482065153923,-0.300922365154276,0.0133598637910287,-0.354577569248275,0.0405682214964356,-0.209766297244217,-0.133287284670068,0.424053426949924,0.151637442564845,-0.0147838861643573,27.7748608054476,8.28992524310335,2.2308724398419,5.60437090390978,0.218886049125695,0.720245029513957
"29","BAL_02","BAL","Core",44.1517,73.65127,620,1.70357328948666,-1.18864631633496,-0.308503021628543,-0.000806283556049264,-0.378086725971167,0.0740874525418303,-0.14457257830385,-0.125602494918941,0.470514379177912,0.121745814577207,-0.0591555478361949,25.7898315349568,8.47256202559606,2.00096342713877,5.84806452360046,0.0796351236413922,1.22233827293461
"30","BAL_03","BAL","Core",44.15337,73.65371,650,1.83968958471172,-0.985709927728469,-0.282803385719408,-0.0153824525181477,-0.391561797479292,0.0897191866321167,-0.0789135738632323,-0.0738832452796467,0.479466793396313,0.153879524566679,-0.0533132280149151,28.1119659096494,8.19679645158033,3.59540301199921,5.97931905839697,0.0641574877314409,0.532002388760979
"31","BAL_04","BAL","Core",44.15409,73.65688,670,2.00464771897623,-0.871248175909902,-0.278978851973191,-0.0075719378422433,-0.375274980806385,0.0825427443081263,-0.0810249458643727,-0.0221239423555982,0.460427150158244,0.084815886847136,-0.0467738821997615,28.3571728185225,8.23324779472533,2.59222427875879,5.62084568212479,0.0717041313175607,0.603876948141981
"32","BAL_05","BAL","Core",44.15415,73.65799,698,2.06922796106812,-0.62897463985547,-0.0283091027535532,0.0384081309291359,-0.463558698528908,0.0897723739312425,-0.0967211112050777,-0.107908339238143,0.491083573120786,0.0501658019753052,-0.0138789344530971,18.0534252512713,9.39214475901282,2.79354584892106,5.89728724973863,0.11573952173769,0.388806380281907
"33","BAL_10","BAL","Core",44.16008,73.66681,918,2.76061062995658,0.491150067187959,0.492656251588104,-0.0232177683771707,-0.535072024520689,0.460264146761239,-0.0638194192831895,-0.317013328671772,0.651389854238819,-0.0833657046790992,0.0250853464265549,22.0369398874141,9.03608711690725,3.6869625455761,5.69025155735884,0.0236936068692714,1.08038865414062
"34","BBE_01","BBE","Core",43.83596,71.55484,365,0.892297199307082,-2.21945830488208,-0.943517264429528,0.139628272602272,0.208223969704196,-0.0228444014193832,-0.124919936334157,-0.27990823634206,0.022992238054593,0.200490991254428,-0.0168154710217347,27.7643221584241,8.27186806641779,3.95229709690935,5.54310881258775,0.0862387599240592,1.19945799279767
"35","BBE_02","BBE","Core",43.83457,71.54906,368,0.904166337493701,-2.17308249850577,-0.96125942423622,0.153700114984652,0.198693587295339,-0.000635156853309986,-0.102352804506524,-0.330052176815034,0.051028108223558,0.217892706762514,-0.0351937502798807,34.4082087807281,7.53019249231823,3.30669948197534,6.20852752714165,0.090033355922625,1.1093297606385
"36","BBE_03","BBE","Core",43.83484,71.53966,373,0.909835819954456,-2.05921199188246,-0.987682145709186,0.161715025570025,0.202728997260005,-0.0280983502263939,-0.0655538076585112,-0.362501830064652,0.0598389793954553,0.235915380804745,-0.0288593881555923,24.1874762638166,8.76371427776572,3.74753310135347,5.88447630925557,0.022669485381502,0.901476170055158
"37","BBE_04","BBE","Core",43.83367,71.53963,383,0.931256331716618,-2.02050290644203,-0.994379480536048,0.14702724142287,0.15605699515121,-0.0509408175186326,-0.0381135332104611,-0.379918041153988,0.0509757545266923,0.248850868978831,-0.0223431730203653,34.6669729506277,7.44102301215186,2.51724806912035,5.79826242031552,0.213074840160991,0.737641813996854
"38","BBE_05","BBE","Core",43.83176,71.54305,374,0.918447250716504,-2.08824554412627,-0.992396099544733,0.162594020237069,0.158772500603333,0.017847356113106,-0.0607380808503099,-0.382337592629136,0.0687015563059156,0.241783818021481,-0.027568924651959,30.4927563957791,7.97474079428243,4.16285156732454,5.44171850917928,0.141694218213631,1.01924436514649
"39","BER_01","BER","Core",44.69079,70.37595,481,2.05246398622531,-1.96648001036101,-0.94698144258771,-0.0527355774580408,0.278604122492141,0.214483468096785,0.00197960952962278,-0.0939541371597593,-0.0633639703622229,0.243965720592633,-0.000754887474495077,25.9944863119316,8.49338790499801,4.01938547496195,5.28136596942565,0.188022934643655,1.06358866666375
"40","BER_02","BER","Core",44.69043,70.37637,487,2.05116377286978,-1.95270835760865,-0.954275638529086,-0.0665466730251131,0.258159200951677,0.209547042824297,0.00936422142121747,-0.110906899540262,-0.0630689472320497,0.247265511672455,-0.000431049815998923,23.4850352790566,8.7645047912766,4.47089799287724,5.39294482387589,0.0440269304273987,1.18701841900516
"41","BER_03","BER","Core",44.68987,70.37686,482,1.96382402726494,-1.94635049482604,-0.929931128573284,-0.077692150127169,0.285288857716532,0.169518199632442,0.0444291239221286,-0.116651003413828,-0.0434376658961192,0.329187662296677,-0.0082269291263902,32.2647647827722,7.77467985725187,3.783245069769,6.03663326616602,0.232709769331281,0.458159202838539
"42","BER_04","BER","Core",44.68953,70.37609,487,2.05146000721981,-1.93863133963652,-0.960102576722656,-0.0798692958905834,0.23893124733324,0.204255623318926,0.0169321959127458,-0.124726397257033,-0.0636604820761749,0.250164694846948,-5.18609188085739e-05,30.7161263645305,7.89697690970853,3.87764720461953,6.18117690149772,0.125322895046209,0.925146714818512
"43","BER_05","BER","Core",44.68899,70.37624,492,1.98449131942196,-1.83191271797102,-0.741763012734763,-0.012971989051311,0.198146299297892,0.158092850142109,-0.0709865816519196,-0.235922810885729,-0.07987450552957,0.197306835622998,0.0464278874116002,17.2423500289865,9.56633899337529,2.86136596128041,5.98059200845698,0.172346942106746,0.875117287322502
"44","BER_06","BER","Core",44.68834,70.37627,496,1.97969633494321,-1.83312542863331,-0.747460882088397,-0.0167563072773425,0.194170741218901,0.16096786859793,-0.0701791486345409,-0.253322617993761,-0.0792883476131845,0.200369428247222,0.0463305649278293,31.3301451924113,7.89530897155667,2.46786177129571,5.59354687591501,0.0680713010004653,0.821678891989395
"45","BFA_01","BFA","Edge",38.4766,79.7229,1348,-0.638064797267446,1.1868763593901,-0.886240485277531,0.72751086292549,0.102964726565783,-0.244678137442594,0.202968193627326,-0.312488419800477,-0.0481188427444776,-0.109336320356184,-0.0514120888417508,33.9015424256728,7.47036659968368,3.4963016439435,5.40186232596823,0.255584543458275,0.749892910278458
"46","BFA_02","BFA","Edge",38.47666,79.71849,1325,-0.662936385131591,1.06609968296776,-0.877420650042094,0.764271860874483,0.0925654431075146,-0.213903640265809,0.178035907957656,-0.280690860219099,-0.0560261539886302,-0.124841530366084,-0.0339363722990073,34.0503589484509,7.4913430687497,3.19316904582777,5.81974183294139,0.170862563976044,0.947482501513595
"47","BFA_03","BFA","Edge",38.47696,79.71696,1336,-0.643132109287384,1.06730114046501,-0.880997202996473,0.754053453464564,0.0706559040991039,-0.230831324259578,0.181741912118993,-0.321944390544187,-0.0454389332224953,-0.10684594355082,-0.0461052235671489,30.8572859989742,7.84817444528194,3.36108893275204,5.970898155101,0.261735804934084,1.00394536672535
"48","BFA_04","BFA","Edge",38.47797,79.7165,1333,-0.662037042832893,1.07080541665935,-0.895708712709861,0.763483196353487,0.0670808302254155,-0.218359413004297,0.191239106219397,-0.334281554698199,-0.0489994162176803,-0.107455525672574,-0.0238353796335025,31.831733007867,7.70541190555238,4.84849538165468,5.15523027259893,0.134965219778487,0.944622432854235
"49","BFA_05","BFA","Edge",38.47892,79.71738,1328,-0.662644752364601,1.06161056857641,-0.890708015220767,0.766919738869921,0.0860710493274737,-0.20954710380645,0.180422028002403,-0.324895658492443,-0.0518604342110684,-0.109186925526668,-0.0261432394584688,30.5257450892641,8.01661702285011,2.90993075179555,6.17380086432086,0.250173817703784,0.791772364574148
"50","BLA_01","BLA","Margin",41.11477,75.59536,475,-0.75755871857769,-2.21423128329967,-1.01082628559704,-0.393456618760821,-0.0339683647763324,0.130453908726611,-0.516368814659361,-0.0229854075624482,-0.211386352429565,-0.154130094649009,0.105416217354578,26.7931221208864,8.44200959170543,2.89916471348794,5.70497939487146,0.199275747334051,0.478594538923499
"51","BLA_02","BLA","Margin",41.11296,75.59274,499,-0.710736421843429,-2.07457508928551,-1.02590118912081,-0.358382917318016,-0.0086844748697314,0.115893378270607,-0.467069256005857,-0.0677191907920531,-0.179441236113764,-0.121554745162038,0.0715170235857677,30.8771490274939,7.87891643981115,3.50551328295676,5.90037570215597,0.268389033688931,0.193634845506338
"52","BLA_03","BLA","Margin",41.11094,75.58869,513,-0.665394899043771,-2.0373200237446,-1.02471706419979,-0.362018841472236,-0.0287012217562234,0.101383947107508,-0.457656355075883,-0.0739660055109033,-0.193520583051848,-0.0945368993366484,0.0862604787119022,28.7026786676269,8.07023389679067,4.13140613396299,5.67998245146718,0.0751643214565551,0.189533254743565
"53","BLA_04","BLA","Margin",41.11113,75.58817,513,-0.665664469159538,-2.03737158655956,-1.02496481978837,-0.36210132312338,-0.0289067143523675,0.101443890089744,-0.457687316990338,-0.0744950767201793,-0.193370882228619,-0.0944692542023667,0.0862511323112837,18.3631065762359,9.32648931560042,3.24286780418313,5.86346424299233,0.238257179719488,0.656203670542388
"54","BLA_05","BLA","Margin",41.11547,75.59589,510,-0.686287005089863,-2.05632450029918,-1.02630576332599,-0.352400252418771,-0.0190971527718251,0.106999718152539,-0.464012859759309,-0.0679473772922196,-0.18634695381913,-0.105366517268976,0.0794399037970233,19.3916139250119,9.12218943560953,5.82541353125806,5.74666508188069,0.377289927843017,0.183226859563417
"55","BRA_01","BRA","Margin",41.15817,75.53619,520,-0.488960273490458,-1.98819513146793,-1.03585542166653,-0.312270992201092,0.0404375343041252,0.125832871866171,-0.501086542516096,-0.117268045811577,-0.20713747032623,-0.11521770553951,0.0845306365724893,25.2937550124897,8.48873988771362,3.19850641362097,5.89296846990974,0.193625958887579,0.819410821897733
"56","BRA_02","BRA","Margin",41.15854,75.53651,531,-0.453530329155053,-1.92491320229325,-1.04279665862598,-0.288244786493656,0.0257349991508239,0.133200101590309,-0.47318904430219,-0.131681212417022,-0.185694923603579,-0.0958530569533057,0.0698802915580712,19.7271153789318,9.2726916261002,2.08596491452724,5.49689515519283,0.237433260941292,0.830800268427733
"57","BRA_03","BRA","Margin",41.16102,75.53809,528,-0.471070150149045,-1.94993282194913,-1.04199595410763,-0.29108858626524,0.0547920237307546,0.153489935922536,-0.489776148607654,-0.139934880503845,-0.180969376125487,-0.102560352844548,0.0656374840074681,25.0344810077318,8.62481735875411,3.35505120252876,5.79070444970181,0.217450120770047,0.165535474064199
"58","BRA_04","BRA","Margin",41.16406,75.54375,531,-0.467289528676061,-1.94333095489314,-1.03990284110015,-0.27943224832114,0.0399773724034283,0.138956826448868,-0.477210959086329,-0.122559666559743,-0.181961354816343,-0.106103456721961,0.0650080385963079,34.1414476919708,7.49374949520785,3.1041242566193,5.86582067835521,0.366855904039409,0.405820179599354
"59","BRA_05","BRA","Margin",41.15577,75.52876,539,-0.397179388718489,-1.87242754674557,-1.02648386802933,-0.247392561185948,0.0456351652776783,0.142867842718677,-0.448907252729411,-0.101529395535138,-0.174922373643387,-0.0823426523188155,0.0572874042548532,23.3728638360482,8.78856189507123,3.46229419255791,6.61080647944788,0.133407995704922,0.753184345025275
"60","BRB_01","BRB","Edge",39.11781,79.58277,988,-1.16074009124961,0.280813033626942,-1.84078819339981,-0.794244403975545,-0.8273804148713,-0.23617395211072,0.253542123999882,0.226063849647689,-0.184205054358018,-0.0555457591353219,-0.0323612735374014,35.6442314253125,7.29885655123182,3.91093679827349,5.50758509924788,0.252879353706203,0.782690882508771
"61","BRB_02","BRB","Edge",39.11853,79.58482,985,-1.17751060375861,0.246555841895153,-1.8352144916367,-0.824571938738067,-0.841997585323568,-0.262682285721551,0.238260305947682,0.246372167020559,-0.204750628058358,-0.0677244677376899,-0.0105198411809462,32.3133519413399,7.68724607385391,3.12285235555088,5.51326481934614,0.204535390200119,1.15021320840713
"62","BRB_03","BRB","Edge",39.11863,79.58606,983,-1.18941853610283,0.239487232867117,-1.83013347280893,-0.832656886271159,-0.841798394977839,-0.263445808374607,0.2487498298226,0.252647313861816,-0.203687744354486,-0.0833165689648636,-0.0156521728492798,33.1915882187997,7.54741427481893,2.06435963352798,5.37181736578343,0.268752253726577,0.666327381252235
"63","BRB_04","BRB","Edge",39.11602,79.58139,986,-1.16326311525668,0.240881288805519,-1.83760575282582,-0.790080182966742,-0.869590327738041,-0.194451955075304,0.271835223356728,0.223658633316813,-0.176279040063977,-0.0675726910458529,-0.0375226255546902,31.2135397775648,7.85830999866141,3.59479324159627,6.00317708332666,0.167639304502313,0.808515019724303
"64","BRU_02","BRU","Margin",41.35133,75.17426,539,-0.835446898862183,-2.28765724917547,-0.391508196644878,0.399236439892621,0.392035862996767,0.0726085026311356,-0.509625701874004,-0.266541063613371,0.00511285467287201,-0.0275472466517005,0.00811600782361842,21.4011618759994,9.11448712664503,1.42112342596107,6.14441106211934,0.25853232165821,0.606628641430489
"65","BRU_03","BRU","Margin",41.34784,75.20009,551,-0.842994180475862,-2.22693725611559,-0.419778545453643,0.417508669020613,0.446118839184387,-0.0211455873995831,-0.511651543263545,-0.328021629160027,-0.00215155284272123,0.0080984557322719,0.0270965446055528,20.3769815589674,9.25966857505462,4.34468878339272,6.09420975346067,0.0798440963440116,0.914549353511959
"66","BRU_04","BRU","Margin",41.3456,75.20216,559,-0.809946954280049,-2.15714394564391,-0.42160511714173,0.421136587661157,0.433760711836527,-0.0109275911247173,-0.486248693137819,-0.333764329095654,0.0188985666934031,0.0191806616324875,0.0093288939132798,25.6192347541054,8.59788958217387,3.43135353801935,6.06267773058642,0.265726777387184,0.00452412002008939
"67","BRU_05","BRU","Margin",41.34357,75.20504,570,-0.73337983239558,-2.09040202795804,-0.455775964593291,0.426165550748081,0.453995778112119,-0.0752669350899104,-0.505156005884215,-0.346704973606431,-0.0159895865643976,-0.055251809714472,0.025560926664093,23.722244545012,8.64693373245243,4.44892882853653,6.32744184092255,0.179408001942375,0.603642642709826
"68","BRU_06","BRU","Margin",41.34406,75.20509,570,-0.735224595823208,-2.09075489049625,-0.457471443513533,0.425601099703322,0.452589519762833,-0.0748567241098964,-0.505367889190616,-0.350325594589241,-0.014965131004873,-0.0547888901900842,0.0254969659465189,31.3146023713896,7.87668582158939,3.73359418460196,6.46845102080459,0.183243649004746,0.426026950552711
"69","CAM_01","CAM","Core",44.30394,72.91039,538,2.1386229810616,-0.345335509837738,-0.249964071707217,-0.438160131703033,-0.674155056010261,0.0742140857390989,-0.0240889130627099,0.196513075941879,0.379231544720555,0.0458220952608024,-0.0457775287596387,27.8984688313947,8.2217964454082,4.31893981200438,5.78113481302156,0.204702569661055,0.846891038464268
"70","CAM_02","CAM","Core",44.31687,72.90208,808,2.75823757492602,0.676936322442025,1.01497547642142,-0.249621300692575,-0.472070510114297,0.558448765851794,-0.146885828962566,0.0558299836794821,0.365993163198556,-0.0678830608638347,-0.00679759351915554,14.0570840704607,9.88784957333322,1.9722795964622,6.14760139381238,0.0530057468401446,0.846988909977988
"71","CAM_03","CAM","Core",44.32212,72.88999,1102,3.38077002398328,1.61466469097847,2.00601515400581,-0.108480433175785,-0.011135648161374,0.970051784482495,-0.186067855844867,-0.0935649238770222,0.30499395171945,-0.244252665019278,0.00352592501676717,26.6698598987919,8.38008072986582,1.89373271521225,6.06806436226865,0.0123603628238277,0.967811744782163
"72","CAM_04","CAM","Core",44.3215,72.89375,999,3.1924009347051,1.30128854823704,1.65326414435873,-0.146715985950206,-0.198973744034984,0.865684008599547,-0.192745145870816,-0.0600852486460792,0.346452758927761,-0.209144833270981,-0.0167681679584406,28.2206963493516,8.30897847070741,2.20462601539728,5.6687626053903,0.07208357593034,0.816109656048277
"73","CAM_05","CAM","Core",44.32146,72.89611,927,3.05132819623981,1.06721229055727,1.33219584999379,-0.189392711032371,-0.287078567734197,0.761795581144116,-0.157666952074593,-0.00902887257090024,0.364531997794655,-0.176710719151414,-0.0246164434358082,26.0423534109662,8.47061208070008,3.13285745484128,5.5599654108375,0.0455953749814081,1.01256501998299
"74","CAM_06","CAM","Core",44.32074,72.89718,909,3.02639736163787,1.02326457258288,1.33207128759066,-0.181777366729092,-0.308243291387535,0.726393221340007,-0.173469194911175,0.027150961211575,0.344502903029479,-0.187687681129386,-0.00810467659024128,33.1826284071133,7.65147526564991,4.4430304253348,6.08500876963055,0.083623958790124,0.922828241577836
"75","CR_03","CR","Edge",35.748862,82.272246,1819,-2.81303222274112,3.7885845319669,1.16145167397896,0.560833761450233,0.100808104389058,0.247928027886444,-0.241034744610143,0.274737322000074,0.114982557755332,0.189473778037935,0.0450674245015486,29.1295052315312,8.09286201992492,3.1952675456669,6.44981504073174,0.328368789212472,0.969144708519587
"76","CR_04","CR","Edge",35.750184,82.270068,1811,-2.81158963741422,3.75900168349418,1.17962862907349,0.579505150316449,0.102102424502037,0.226147341440607,-0.225896521558309,0.296297154722798,0.120050682838613,0.17269640608326,0.0171215763360562,29.0483451133139,8.08033733101482,2.8094455522755,6.11324567985844,0.190293172359138,0.729606903373931
"77","CR_05","CR","Edge",35.75331,82.270147,1792,-2.75775987048047,3.71049535257442,1.25235048450237,0.622637873416501,0.143054845105452,0.172846133061537,-0.208098730158068,0.458510640551641,0.0534844218532696,0.141992072214374,0.0418380843611656,34.5471103421144,7.46340612932001,3.03249805198735,6.17568149890303,0.208990547551017,0.989701396379975
"78","CR_06","CR","Edge",35.755691,82.269877,1776,-2.74348194538442,3.693513312086,1.27840272753819,0.664501391276622,0.160970245662487,0.15736247223157,-0.18658259058811,0.522107171574243,0.0385812761366187,0.124490976293034,0.0379557459831552,35.1837211686544,7.42854040421219,3.55192828239641,5.69980360411363,0.0313085011087405,1.15754975650413
"79","CR_07","CR","Edge",35.758106,82.267885,1763,-2.78916147096746,3.6525552806812,1.27551730104074,0.669586290511052,0.179467887545577,0.0809808699590173,-0.174402392456946,0.514791636342839,0.0108597282025668,0.107105660893685,0.0593069824485362,35.3283067668656,7.35511683917439,2.77919183382786,5.27989081601457,0.165154038068375,1.11381049199614
"80","CRA_01","CRA","Edge",38.1888,80.27092,1072,-2.1520078271224,-0.342802442322968,-0.978782490190726,-0.199963235061673,-0.392385581552722,-0.265008768975441,0.105383922250271,-0.210375055405596,-0.0185180186153239,-0.016331564006409,-0.0856517420134315,33.4048711936993,7.58113431662409,4.37678305462002,4.8431638595092,0.159390014061965,0.90105899271597
"81","CRA_02","CRA","Edge",38.19923,80.27311,1026,-2.08755663666846,-0.306735481433345,-0.999052412048249,-0.330313284629579,-0.569313443076523,-0.127257278666814,0.0654016911690463,-0.255059294775394,0.0140648665056354,0.0224556329691809,-0.075692763186983,28.8921108305288,8.18560513068367,1.89948607524807,5.90463795575543,0.228304259518652,0.651036504725165
"82","CRA_03","CRA","Edge",38.19989,80.27286,1023,-2.09068936711594,-0.302579527227423,-1.00196295085804,-0.339416790098637,-0.571860197060333,-0.124999539738937,0.060627538356906,-0.259948610707993,0.0168534122047944,0.0229817960576947,-0.0761560915486977,32.1555061829631,7.8632347814118,3.6497588939276,5.75373728048501,0.0861864115293914,0.790451371454076
"83","CRA_04","CRA","Edge",38.20064,80.27233,1023,-2.06903537981396,-0.316582655496202,-1.00133738026687,-0.346786376758528,-0.610191123597676,-0.0779487415232182,0.051347754972146,-0.259589283009571,0.0217863181587731,0.0329081314369203,-0.0744296638905221,34.4209802530652,7.3952821234165,3.15684340666128,5.62777318674139,0.201685158501398,0.553018904984065
"84","CRA_05","CRA","Edge",38.20126,80.27228,1021,-2.06838308262796,-0.312184816760266,-1.00155144834603,-0.355403125537957,-0.610331298742931,-0.0766143787161426,0.0471654972144913,-0.259957447516716,0.0250706354299906,0.032994266318449,-0.073129673113259,37.0912537668045,7.06656509159134,3.36580742741216,5.9556059825736,0.209434501411194,0.49181270123865
"85","CRA_06","CRA","Edge",38.19853,80.27083,1026,-2.12395177389203,-0.349331700344882,-1.01419631783891,-0.312174254150949,-0.553833377757906,-0.109266848765121,0.0585337739315263,-0.296107759965564,0.0281914933320949,0.019400346862013,-0.0795941040036808,31.4059343017356,7.8463367410599,4.64884477847547,5.80547646918945,0.167597554983188,0.723430192796697
"86","CRR_01","CRR","Margin",41.37048,76.26347,674,-0.813732517856299,-0.270454043264059,1.19690088742158,-0.386970287826149,-1.23369013673239,-0.297806770080575,0.144457875626925,-0.000925807149025515,0.000884542324034239,-0.063466450795077,-0.0266706998446948,29.1129727346924,8.0368514401282,3.31901203882995,5.78186516361722,0.143928628999154,0.637016565623129
"87","CRR_02","CRR","Margin",41.37093,76.26328,668,-0.82832426315297,-0.316312339955358,1.19591288564501,-0.391134144338284,-1.2509688584327,-0.326872866410736,0.137419787269276,0.00106368783652516,-0.0222808338742352,-0.0651922294799,-0.00129539437447821,24.4711773816245,8.7391316926071,4.28984816472862,6.25065599811412,0.161089270441491,0.717956154000693
"88","DG_04","DG","Edge",35.78115,82.2597,1955,-2.64231786996265,4.04980590919377,1.62557621258608,0.926948031670896,0.00499622581659339,0.512232208714146,-0.336696298934857,0.0513711873119789,0.20800841373251,0.0513390785301556,0.00698531458084171,26.4833459335619,8.43080373770457,2.47577932794064,5.7994975523616,0.0226632084089934,0.787213220753228
"89","DG_05","DG","Edge",35.78197,82.25905,1915,-2.68998958151531,3.98089666232939,1.616523979748,0.941621647438,-0.0253493712487138,0.477245934164612,-0.326979582893239,0.046994588079866,0.192953693064588,0.0330065255993841,0.0224553177374767,36.4624280580285,7.18913015382673,2.30840465855475,5.53981493485365,0.274460425130202,0.81854490544615
"90","DG_06","DG","Edge",35.78233,82.25908,1908,-2.69992646496519,3.97247521291488,1.61686291784576,0.946335423775159,-0.0274883469808155,0.475366032999757,-0.318614191372878,0.0479579621860975,0.193088740887906,0.0250304395016887,0.0184392201138119,35.9714744777975,7.32100691508904,3.37718348200871,5.99238797581124,0.301418650029339,0.770129471241947
"91","DG_08","DG","Edge",35.78377,82.25858,1897,-2.64162681135677,3.84537523779585,1.38289610752592,0.862958189441613,-0.0275571917834657,0.489165655268165,-0.247306184622156,0.140876537718372,0.188499033627524,0.0936009705748477,0.00057278505439027,26.7178506880404,8.38397395974149,3.07019482910843,5.90875295065411,0.106099046752464,0.891389040496339
