"","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","initial_ht","Height_Fall2019","Growth"
"1541","G13_05_MD_D","G13_05","G13","PA","Margin",41.41286,76.2958,640,"MD_D","Maryland","D",4,41,3,4,13,14,24,10
"1542","G13_05_MD_E","G13_05","G13","PA","Margin",41.41286,76.2958,640,"MD_E","Maryland","E",5,8,1,5,8,14.5,40.5,26
"1543","G13_05_NC_A","G13_05","G13","PA","Margin",41.41286,76.2958,640,"NC_A","North_Carolina","A",3,68,5,3,12,14.5,35.5,21
"1544","G13_05_NC_B","G13_05","G13","PA","Margin",41.41286,76.2958,640,"NC_B","North_Carolina","B",5,24,2,5,10,12,25,13
"1545","G13_05_NC_C","G13_05","G13","PA","Margin",41.41286,76.2958,640,"NC_C","North_Carolina","C",4,55,4,4,13,15,27,12
"1546","G13_05_NC_D","G13_05","G13","PA","Margin",41.41286,76.2958,640,"NC_D","North_Carolina","D",2,40,3,2,12,25,35.5,10.5
"1547","G13_05_VT_A","G13_05","G13","PA","Margin",41.41286,76.2958,640,"VT_A","Vermont","A",4,55,4,4,13,23,37.5,14.5
"1548","G13_05_VT_B","G13_05","G13","PA","Margin",41.41286,76.2958,640,"VT_B","Vermont","B",2,41,3,2,12,22,37,15
"1549","G13_05_VT_C","G13_05","G13","PA","Margin",41.41286,76.2958,640,"VT_C","Vermont","C",5,8,1,5,8,18,31,13
"1550","G13_05_VT_D","G13_05","G13","PA","Margin",41.41286,76.2958,640,"VT_D","Vermont","D",3,68,5,3,12,5.5,20,14.5
"1551","G18_01_MD_A","G18_01","G18","PA","Margin",41.09564,75.4884,538,"MD_A","Maryland","A",3,53,4,3,11,31,35.5,4.5
"1552","G18_01_MD_B","G18_01","G18","PA","Margin",41.09564,75.4884,538,"MD_B","Maryland","B",6,57,4,6,13,8,45,37
"1553","G18_01_MD_C","G18_01","G18","PA","Margin",41.09564,75.4884,538,"MD_C","Maryland","C",2,59,5,2,3,24,57,33
"1554","G18_01_MD_D","G18_01","G18","PA","Margin",41.09564,75.4884,538,"MD_D","Maryland","D",3,46,4,3,4,27.5,37,9.5
"1555","G18_01_MD_E","G18_01","G18","PA","Margin",41.09564,75.4884,538,"MD_E","Maryland","E",3,12,1,3,12,33,42.5,9.5
"1556","G18_01_NC_A","G18_01","G18","PA","Margin",41.09564,75.4884,538,"NC_A","North_Carolina","A",6,27,2,6,13,27,43.5,16.5
"1557","G18_01_NC_B","G18_01","G18","PA","Margin",41.09564,75.4884,538,"NC_B","North_Carolina","B",2,59,5,2,3,20,37.5,17.5
"1558","G18_01_NC_C","G18_01","G18","PA","Margin",41.09564,75.4884,538,"NC_C","North_Carolina","C",3,32,3,3,4,27.5,45,17.5
"1559","G18_01_NC_D","G18_01","G18","PA","Margin",41.09564,75.4884,538,"NC_D","North_Carolina","D",3,53,4,3,11,28,38.5,10.5
"1560","G18_01_VT_A","G18_01","G18","PA","Margin",41.09564,75.4884,538,"VT_A","Vermont","A",3,18,2,3,4,21,28.5,7.5
"1561","G18_01_VT_B","G18_01","G18","PA","Margin",41.09564,75.4884,538,"VT_B","Vermont","B",3,27,2,3,11,33.5,35,1.5
"1562","G18_01_VT_C","G18_01","G18","PA","Margin",41.09564,75.4884,538,"VT_C","Vermont","C",3,12,1,3,12,19,42,23
"1563","G18_01_VT_D","G18_01","G18","PA","Margin",41.09564,75.4884,538,"VT_D","Vermont","D",6,55,4,6,13,20,51,31
"1564","G18_01_VT_E","G18_01","G18","PA","Margin",41.09564,75.4884,538,"VT_E","Vermont","E",6,12,1,6,12,24.5,27,2.5
"1565","G18_02_MD_A","G18_02","G18","PA","Margin",41.09326,75.49049,552,"MD_A","Maryland","A",4,8,1,4,8,16,30,14
"1566","G18_02_MD_B","G18_02","G18","PA","Margin",41.09326,75.49049,552,"MD_B","Maryland","B",5,65,5,5,8,29.5,43,13.5
"1567","G18_02_MD_C","G18_02","G18","PA","Margin",41.09326,75.49049,552,"MD_C","Maryland","C",3,19,2,3,5,29.5,42.5,13
"1568","G18_02_MD_D","G18_02","G18","PA","Margin",41.09326,75.49049,552,"MD_D","Maryland","D",6,4,1,6,4,29.5,37.5,8
"1569","G18_02_MD_E","G18_02","G18","PA","Margin",41.09326,75.49049,552,"MD_E","Maryland","E",4,13,1,4,13,23,44,21
"1570","G18_02_NC_A","G18_02","G18","PA","Margin",41.09326,75.49049,552,"NC_A","North_Carolina","A",3,7,1,3,7,12,26,14
"1571","G18_02_NC_B","G18_02","G18","PA","Margin",41.09326,75.49049,552,"NC_B","North_Carolina","B",3,19,2,3,5,10,16,6
"1572","G18_02_NC_C","G18_02","G18","PA","Margin",41.09326,75.49049,552,"NC_C","North_Carolina","C",6,4,1,6,4,17.5,30,12.5
"1573","G18_02_NC_D","G18_02","G18","PA","Margin",41.09326,75.49049,552,"NC_D","North_Carolina","D",4,8,1,4,8,16.5,27.5,11
"1574","G18_02_VT_A","G18_02","G18","PA","Margin",41.09326,75.49049,552,"VT_A","Vermont","A",2,67,5,2,11,26.5,33.5,7
"1575","G18_02_VT_B","G18_02","G18","PA","Margin",41.09326,75.49049,552,"VT_B","Vermont","B",4,64,5,4,7,15.5,25,9.5
"1576","G18_02_VT_C","G18_02","G18","PA","Margin",41.09326,75.49049,552,"VT_C","Vermont","C",4,13,1,4,13,18,46,28
"1577","G18_02_VT_D","G18_02","G18","PA","Margin",41.09326,75.49049,552,"VT_D","Vermont","D",3,7,1,3,7,17,29.5,12.5
"1578","G18_02_VT_E","G18_02","G18","PA","Margin",41.09326,75.49049,552,"VT_E","Vermont","E",3,33,3,3,5,17.5,28,10.5
"1579","G18_03_MD_A","G18_03","G18","PA","Margin",41.09363,75.48915,560,"MD_A","Maryland","A",6,38,3,6,10,19.5,40.5,21
"1580","G18_03_MD_B","G18_03","G18","PA","Margin",41.09363,75.48915,560,"MD_B","Maryland","B",5,54,4,5,10,24,39,15
"1581","G18_03_MD_C","G18_03","G18","PA","Margin",41.09363,75.48915,560,"MD_C","Maryland","C",4,44,4,4,2,17,49.5,32.5
"1582","G18_03_MD_E","G18_03","G18","PA","Margin",41.09363,75.48915,560,"MD_E","Maryland","E",6,7,1,6,7,22,52,30
"1583","G18_03_NC_B","G18_03","G18","PA","Margin",41.09363,75.48915,560,"NC_B","North_Carolina","B",4,30,3,4,2,23,36.5,13.5
"1584","G18_03_NC_C","G18_03","G18","PA","Margin",41.09363,75.48915,560,"NC_C","North_Carolina","C",4,17,2,4,3,18.5,39.5,21
"1585","G18_03_NC_D","G18_03","G18","PA","Margin",41.09363,75.48915,560,"NC_D","North_Carolina","D",6,24,2,6,10,13,30,17
"1586","G18_03_VT_A","G18_03","G18","PA","Margin",41.09363,75.48915,560,"VT_A","Vermont","A",4,31,3,4,3,17,40.5,23.5
"1587","G18_03_VT_B","G18_03","G18","PA","Margin",41.09363,75.48915,560,"VT_B","Vermont","B",6,54,4,6,10,32.5,40,7.5
"1588","G18_03_VT_C","G18_03","G18","PA","Margin",41.09363,75.48915,560,"VT_C","Vermont","C",6,7,1,6,7,30.5,41,10.5
"1589","G18_03_VT_D","G18_03","G18","PA","Margin",41.09363,75.48915,560,"VT_D","Vermont","D",5,52,4,5,10,20,47,27
"1590","G57_01_MD_A","G57_01","G57","PA","Margin",41.38781,76.25086,644,"MD_A","Maryland","A",2,17,2,2,3,15,31.5,16.5
"1591","G57_01_MD_B","G57_01","G57","PA","Margin",41.38781,76.25086,644,"MD_B","Maryland","B",4,33,3,4,3,23,40,17
"1592","G57_01_MD_C","G57_01","G57","PA","Margin",41.38781,76.25086,644,"MD_C","Maryland","C",3,28,2,3,14,19.5,52,32.5
"1593","G57_01_MD_D","G57_01","G57","PA","Margin",41.38781,76.25086,644,"MD_D","Maryland","D",4,4,1,4,4,26.5,33,6.5
"1594","G57_01_MD_E","G57_01","G57","PA","Margin",41.38781,76.25086,644,"MD_E","Maryland","E",5,45,4,5,3,32.5,39,6.5
"1595","G57_01_NC_A","G57_01","G57","PA","Margin",41.38781,76.25086,644,"NC_A","North_Carolina","A",4,31,3,4,3,13.5,37,23.5
"1596","G57_01_NC_B","G57_01","G57","PA","Margin",41.38781,76.25086,644,"NC_B","North_Carolina","B",3,28,2,3,14,18,34,16
"1597","G57_01_NC_C","G57_01","G57","PA","Margin",41.38781,76.25086,644,"NC_C","North_Carolina","C",4,4,1,4,4,32,38.5,6.5
"1598","G57_01_NC_D","G57_01","G57","PA","Margin",41.38781,76.25086,644,"NC_D","North_Carolina","D",2,31,3,2,3,29,37,8
"1599","G57_01_VT_A","G57_01","G57","PA","Margin",41.38781,76.25086,644,"VT_A","Vermont","A",4,67,5,4,11,20,33,13
"1600","G57_01_VT_B","G57_01","G57","PA","Margin",41.38781,76.25086,644,"VT_B","Vermont","B",2,32,3,2,3,26,28,2
"1601","G57_01_VT_C","G57_01","G57","PA","Margin",41.38781,76.25086,644,"VT_C","Vermont","C",5,31,3,5,3,21,33,12
"1602","G57_01_VT_D","G57_01","G57","PA","Margin",41.38781,76.25086,644,"VT_D","Vermont","D",4,31,3,4,3,21.5,32,10.5
"1603","G57_01_VT_E","G57_01","G57","PA","Margin",41.38781,76.25086,644,"VT_E","Vermont","E",3,42,3,3,14,10,25,15
"1604","G57_02_MD_A","G57_02","G57","PA","Margin",41.38786,76.24996,644,"MD_A","Maryland","A",3,40,3,3,12,15,29.5,14.5
"1605","G57_02_MD_B","G57_02","G57","PA","Margin",41.38786,76.24996,644,"MD_B","Maryland","B",2,62,5,2,5,18.5,28.5,10
"1606","G57_02_MD_C","G57_02","G57","PA","Margin",41.38786,76.24996,644,"MD_C","Maryland","C",3,57,5,3,1,15,36.5,21.5
"1607","G57_02_MD_D","G57_02","G57","PA","Margin",41.38786,76.24996,644,"MD_D","Maryland","D",2,9,1,2,9,21,44.5,23.5
"1608","G57_02_MD_E","G57_02","G57","PA","Margin",41.38786,76.24996,644,"MD_E","Maryland","E",5,27,2,5,13,19,42,23
"1609","G57_02_NC_A","G57_02","G57","PA","Margin",41.38786,76.24996,644,"NC_A","North_Carolina","A",6,10,1,6,10,26,47.5,21.5
"1610","G57_02_NC_B","G57_02","G57","PA","Margin",41.38786,76.24996,644,"NC_B","North_Carolina","B",3,57,5,3,1,25,48,23
"1611","G57_02_NC_C","G57_02","G57","PA","Margin",41.38786,76.24996,644,"NC_C","North_Carolina","C",2,9,1,2,9,17.5,32,14.5
"1612","G57_02_NC_D","G57_02","G57","PA","Margin",41.38786,76.24996,644,"NC_D","North_Carolina","D",3,26,2,3,12,10.5,28.5,18
"1613","G57_02_NC_E","G57_02","G57","PA","Margin",41.38786,76.24996,644,"NC_E","North_Carolina","E",5,41,3,5,13,29,39.5,10.5
"1614","G57_02_VT_A","G57_02","G57","PA","Margin",41.38786,76.24996,644,"VT_A","Vermont","A",6,62,5,6,6,15,41,26
"1615","G57_02_VT_B","G57_02","G57","PA","Margin",41.38786,76.24996,644,"VT_B","Vermont","B",3,56,4,3,12,18.5,43.5,25
"1616","G57_02_VT_C","G57_02","G57","PA","Margin",41.38786,76.24996,644,"VT_C","Vermont","C",5,55,4,5,13,13.5,40.5,27
"1617","G57_02_VT_D","G57_02","G57","PA","Margin",41.38786,76.24996,644,"VT_D","Vermont","D",6,10,1,6,10,14,21.5,7.5
"1618","G57_02_VT_E","G57_02","G57","PA","Margin",41.38786,76.24996,644,"VT_E","Vermont","E",5,14,1,5,14,25,38,13
"1619","G57_03_MD_A","G57_03","G57","PA","Margin",41.39196,76.24501,635,"MD_A","Maryland","A",2,28,2,2,14,25.5,47.5,22
"1620","G57_03_MD_B","G57_03","G57","PA","Margin",41.39196,76.24501,635,"MD_B","Maryland","B",5,7,1,5,6,17,43,26
"1621","G57_03_MD_C","G57_03","G57","PA","Margin",41.39196,76.24501,635,"MD_C","Maryland","C",3,23,2,3,9,23.5,46,22.5
"1622","G57_03_MD_D","G57_03","G57","PA","Margin",41.39196,76.24501,635,"MD_D","Maryland","D",3,63,5,3,7,16,31.5,15.5
"1623","G57_03_MD_E","G57_03","G57","PA","Margin",41.39196,76.24501,635,"MD_E","Maryland","E",3,47,4,3,5,26,35,9
"1624","G57_03_NC_B","G57_03","G57","PA","Margin",41.39196,76.24501,635,"NC_B","North_Carolina","B",3,23,2,3,9,22,36,14
"1625","G57_03_NC_C","G57_03","G57","PA","Margin",41.39196,76.24501,635,"NC_C","North_Carolina","C",3,63,5,3,7,8,25.5,17.5
"1626","G57_03_NC_D","G57_03","G57","PA","Margin",41.39196,76.24501,635,"NC_D","North_Carolina","D",2,42,3,2,14,17.5,33.5,16
"1627","G57_03_VT_A","G57_03","G57","PA","Margin",41.39196,76.24501,635,"VT_A","Vermont","A",5,8,1,5,8,26.5,42.5,16
"1628","G57_03_VT_B","G57_03","G57","PA","Margin",41.39196,76.24501,635,"VT_B","Vermont","B",2,43,3,2,14,11,34,23
"1629","G57_03_VT_C","G57_03","G57","PA","Margin",41.39196,76.24501,635,"VT_C","Vermont","C",3,33,3,3,5,17.5,39,21.5
"1630","G57_03_VT_D","G57_03","G57","PA","Margin",41.39196,76.24501,635,"VT_D","Vermont","D",3,65,5,3,9,16.5,41,24.5
"1631","G57_03_VT_E","G57_03","G57","PA","Margin",41.39196,76.24501,635,"VT_E","Vermont","E",3,37,3,3,9,19,39,20
"1632","G57_04_MD_A","G57_04","G57","PA","Margin",41.38787,76.25036,655,"MD_A","Maryland","A",3,41,3,3,13,19,38.5,19.5
"1633","G57_04_MD_B","G57_04","G57","PA","Margin",41.38787,76.25036,655,"MD_B","Maryland","B",6,48,4,6,4,27,45.5,18.5
"1634","G57_04_MD_C","G57_04","G57","PA","Margin",41.38787,76.25036,655,"MD_C","Maryland","C",6,34,3,6,6,16.5,41.5,25
"1635","G57_04_MD_D","G57_04","G57","PA","Margin",41.38787,76.25036,655,"MD_D","Maryland","D",4,11,1,4,11,19.5,44.5,25
"1636","G57_04_MD_E","G57_04","G57","PA","Margin",41.38787,76.25036,655,"MD_E","Maryland","E",3,16,2,3,2,26,43.5,17.5
"1637","G57_04_NC_A","G57_04","G57","PA","Margin",41.38787,76.25036,655,"NC_A","North_Carolina","A",6,18,2,6,4,23,33,10
"1638","G57_04_NC_B","G57_04","G57","PA","Margin",41.38787,76.25036,655,"NC_B","North_Carolina","B",6,48,4,6,6,27,39,12
"1639","G57_04_NC_C","G57_04","G57","PA","Margin",41.38787,76.25036,655,"NC_C","North_Carolina","C",4,11,1,4,11,32.5,40,7.5
"1640","G57_04_NC_D","G57_04","G57","PA","Margin",41.38787,76.25036,655,"NC_D","North_Carolina","D",3,27,2,3,13,18,29.5,11.5
"1641","G57_04_VT_A","G57_04","G57","PA","Margin",41.38787,76.25036,655,"VT_A","Vermont","A",4,60,5,4,4,27.5,46,18.5
"1642","G57_04_VT_B","G57_04","G57","PA","Margin",41.38787,76.25036,655,"VT_B","Vermont","B",3,57,4,3,13,31,41,10
"1643","G57_04_VT_C","G57_04","G57","PA","Margin",41.38787,76.25036,655,"VT_C","Vermont","C",3,44,4,3,2,25,35,10
"1644","G57_04_VT_D","G57_04","G57","PA","Margin",41.38787,76.25036,655,"VT_D","Vermont","D",6,46,4,6,4,29.5,57,27.5
"1645","G57_04_VT_E","G57_04","G57","PA","Margin",41.38787,76.25036,655,"VT_E","Vermont","E",6,20,2,6,6,25.5,36.5,11
"1646","G57_05_MD_A","G57_05","G57","PA","Margin",41.3885,76.27803,646,"MD_A","Maryland","A",3,22,2,3,8,26.5,35,8.5
"1647","G57_05_MD_B","G57_05","G57","PA","Margin",41.3885,76.27803,646,"MD_B","Maryland","B",5,33,3,5,3,10,33.5,23.5
"1648","G57_05_MD_C","G57_05","G57","PA","Margin",41.3885,76.27803,646,"MD_C","Maryland","C",4,24,2,4,10,9.5,16,6.5
"1649","G57_05_MD_D","G57_05","G57","PA","Margin",41.3885,76.27803,646,"MD_D","Maryland","D",2,64,5,2,8,18.5,27,8.5
"1650","G57_05_MD_E","G57_05","G57","PA","Margin",41.3885,76.27803,646,"MD_E","Maryland","E",5,61,5,5,5,12.5,27.5,15
"1651","G57_05_NC_A","G57_05","G57","PA","Margin",41.3885,76.27803,646,"NC_A","North_Carolina","A",5,31,3,5,3,29,43.8,14.8
"1652","G57_05_NC_B","G57_05","G57","PA","Margin",41.3885,76.27803,646,"NC_B","North_Carolina","B",4,24,2,4,10,24,38.5,14.5
"1653","G57_05_NC_C","G57_05","G57","PA","Margin",41.3885,76.27803,646,"NC_C","North_Carolina","C",2,64,5,2,8,27,37.5,10.5
"1654","G57_05_NC_C","G57_05","G57","PA","Margin",41.3885,76.27803,646,"NC_C","North_Carolina","C",2,64,5,2,8,18,37.5,19.5
"1655","G57_05_NC_D","G57_05","G57","PA","Margin",41.3885,76.27803,646,"NC_D","North_Carolina","D",3,36,3,3,8,30,42,12
"1656","G57_05_NC_E","G57_05","G57","PA","Margin",41.3885,76.27803,646,"NC_E","North_Carolina","E",5,61,5,5,5,10,27.5,17.5
"1657","G57_05_VT_A","G57_05","G57","PA","Margin",41.3885,76.27803,646,"VT_A","Vermont","A",6,7,1,6,7,17,31.5,14.5
"1658","G57_05_VT_B","G57_05","G57","PA","Margin",41.3885,76.27803,646,"VT_B","Vermont","B",3,38,3,3,8,16,25.5,9.5
"1659","G57_05_VT_C","G57_05","G57","PA","Margin",41.3885,76.27803,646,"VT_C","Vermont","C",5,61,5,5,5,15.5,32,16.5
"1660","G57_05_VT_D","G57_05","G57","PA","Margin",41.3885,76.27803,646,"VT_D","Vermont","D",5,31,3,5,3,3,11,8
"1661","G57_05_VT_E","G57_05","G57","PA","Margin",41.3885,76.27803,646,"VT_E","Vermont","E",4,38,3,4,10,12,36,24
"1662","G57_06_MD_A","G57_06","G57","PA","Margin",41.39518,76.24475,632,"MD_A","Maryland","A",3,46,4,3,4,31.5,32,0.5
"1663","G57_06_MD_B","G57_06","G57","PA","Margin",41.39518,76.24475,632,"MD_B","Maryland","B",2,3,1,2,3,24,28,4
"1664","G57_06_MD_C","G57_06","G57","PA","Margin",41.39518,76.24475,632,"MD_C","Maryland","C",6,27,2,6,13,16,34,18
"1665","G57_06_MD_D","G57_06","G57","PA","Margin",41.39518,76.24475,632,"MD_D","Maryland","D",4,69,5,4,13,28.5,34,5.5
"1666","G57_06_MD_E","G57_06","G57","PA","Margin",41.39518,76.24475,632,"MD_E","Maryland","E",2,50,4,2,8,22,44,22
"1667","G57_06_NC_A","G57_06","G57","PA","Margin",41.39518,76.24475,632,"NC_A","North_Carolina","A",6,68,5,6,12,14.5,33,18.5
"1668","G57_06_NC_B","G57_06","G57","PA","Margin",41.39518,76.24475,632,"NC_B","North_Carolina","B",6,27,2,6,13,26.5,40,13.5
"1669","G57_06_NC_C","G57_06","G57","PA","Margin",41.39518,76.24475,632,"NC_C","North_Carolina","C",4,69,5,4,13,25.5,36,10.5
"1670","G57_06_NC_D","G57_06","G57","PA","Margin",41.39518,76.24475,632,"NC_D","North_Carolina","D",3,46,4,3,4,38.5,46,7.5
"1671","G57_06_VT_A","G57_06","G57","PA","Margin",41.39518,76.24475,632,"VT_A","Vermont","A",4,2,1,4,2,23.5,35.5,12
"1672","G57_06_VT_B","G57_06","G57","PA","Margin",41.39518,76.24475,632,"VT_B","Vermont","B",3,20,2,3,4,41,44,3
"1673","G57_06_VT_C","G57_06","G57","PA","Margin",41.39518,76.24475,632,"VT_C","Vermont","C",2,36,3,2,8,12,24.5,12.5
"1674","G57_06_VT_D","G57_06","G57","PA","Margin",41.39518,76.24475,632,"VT_D","Vermont","D",6,68,5,6,12,19,30,11
"1675","G57_06_VT_E","G57_06","G57","PA","Margin",41.39518,76.24475,632,"VT_E","Vermont","E",6,41,3,6,13,17.5,30,12.5
"1676","G57_07_MD_A","G57_07","G57","PA","Margin",41.41808,76.16374,647,"MD_A","Maryland","A",3,6,1,3,6,14.5,26.5,12
"1677","G57_07_MD_B","G57_07","G57","PA","Margin",41.41808,76.16374,647,"MD_B","Maryland","B",3,51,4,3,7,7,13.5,6.5
"1678","G57_07_MD_C","G57_07","G57","PA","Margin",41.41808,76.16374,647,"MD_C","Maryland","C",6,12,1,6,12,23.5,43,19.5
"1679","G57_07_MD_D","G57_07","G57","PA","Margin",41.41808,76.16374,647,"MD_D","Maryland","D",4,65,5,4,9,24.5,28.5,4
"1680","G57_07_MD_E","G57_07","G57","PA","Margin",41.41808,76.16374,647,"MD_E","Maryland","E",6,26,2,6,12,15,37,22
"1681","G57_07_NC_A","G57_07","G57","PA","Margin",41.41808,76.16374,647,"NC_A","North_Carolina","A",3,21,2,3,7,18,35,17
"1682","G57_07_NC_B","G57_07","G57","PA","Margin",41.41808,76.16374,647,"NC_B","North_Carolina","B",6,12,1,6,12,26,43,17
"1683","G57_07_NC_C","G57_07","G57","PA","Margin",41.41808,76.16374,647,"NC_C","North_Carolina","C",4,65,5,4,9,16,33,17
"1684","G57_07_NC_D","G57_07","G57","PA","Margin",41.41808,76.16374,647,"NC_D","North_Carolina","D",3,6,1,3,6,31,42,11
"1685","G57_07_NC_E","G57_07","G57","PA","Margin",41.41808,76.16374,647,"NC_E","North_Carolina","E",6,40,3,6,12,18,25.5,7.5
"1686","G57_07_VT_A","G57_07","G57","PA","Margin",41.41808,76.16374,647,"VT_A","Vermont","A",4,6,1,4,6,19,31,12
"1687","G57_07_VT_B","G57_07","G57","PA","Margin",41.41808,76.16374,647,"VT_B","Vermont","B",5,66,5,5,9,14,43.5,29.5
"1688","G57_07_VT_C","G57_07","G57","PA","Margin",41.41808,76.16374,647,"VT_C","Vermont","C",6,54,4,6,12,14.5,47,32.5
"1689","G57_07_VT_D","G57_07","G57","PA","Margin",41.41808,76.16374,647,"VT_D","Vermont","D",3,49,4,3,7,6,18.5,12.5
"1690","G57_07_VT_E","G57_07","G57","PA","Margin",41.41808,76.16374,647,"VT_E","Vermont","E",2,59,5,2,3,26,44,18
"1691","G57_08_MD_A","G57_08","G57","PA","Margin",41.41875,76.16496,652,"MD_A","Maryland","A",6,14,1,6,14,19,28.5,9.5
"1692","G57_08_MD_B","G57_08","G57","PA","Margin",41.41875,76.16496,652,"MD_B","Maryland","B",2,46,4,2,3,6,20,14
"1693","G57_08_MD_C","G57_08","G57","PA","Margin",41.41875,76.16496,652,"MD_C","Maryland","C",6,33,3,6,5,19,41.5,22.5
"1694","G57_08_MD_D","G57_08","G57","PA","Margin",41.41875,76.16496,652,"MD_D","Maryland","D",2,39,3,2,11,12.5,23.5,11
"1695","G57_08_MD_E","G57_08","G57","PA","Margin",41.41875,76.16496,652,"MD_E","Maryland","E",4,16,2,4,2,3.5,8,4.5
"1696","G57_08_NC_A","G57_08","G57","PA","Margin",41.41875,76.16496,652,"NC_A","North_Carolina","A",2,17,2,2,3,9.5,2,-7.5
"1697","G57_08_NC_B","G57_08","G57","PA","Margin",41.41875,76.16496,652,"NC_B","North_Carolina","B",6,47,4,6,5,19,39.5,20.5
"1698","G57_08_NC_C","G57_08","G57","PA","Margin",41.41875,76.16496,652,"NC_C","North_Carolina","C",2,53,4,2,11,26,32.5,6.5
"1699","G57_08_NC_D","G57_08","G57","PA","Margin",41.41875,76.16496,652,"NC_D","North_Carolina","D",6,14,1,6,14,20,29.5,9.5
"1700","G57_08_VT_A","G57_08","G57","PA","Margin",41.41875,76.16496,652,"VT_A","Vermont","A",2,53,4,2,11,19.5,27,7.5
"1701","G57_08_VT_B","G57_08","G57","PA","Margin",41.41875,76.16496,652,"VT_B","Vermont","B",2,58,5,2,1,16,31.5,15.5
"1702","G57_08_VT_C","G57_08","G57","PA","Margin",41.41875,76.16496,652,"VT_C","Vermont","C",4,44,4,4,2,22.5,43,20.5
"1703","G57_08_VT_D","G57_08","G57","PA","Margin",41.41875,76.16496,652,"VT_D","Vermont","D",2,45,4,2,3,7,24,17
"1704","G57_08_VT_E","G57_08","G57","PA","Margin",41.41875,76.16496,652,"VT_E","Vermont","E",6,19,2,6,5,23,34.5,11.5
"1705","G57_09_MD_A","G57_09","G57","PA","Margin",41.41903,76.16552,652,"MD_A","Maryland","A",5,57,5,5,1,34.5,49.5,15
"1706","G57_09_MD_B","G57_09","G57","PA","Margin",41.41903,76.16552,652,"MD_B","Maryland","B",5,2,1,5,2,25,55.5,30.5
"1707","G57_09_MD_C","G57_09","G57","PA","Margin",41.41903,76.16552,652,"MD_C","Maryland","C",5,66,5,5,10,29,51.5,22.5
"1708","G57_09_MD_D","G57_09","G57","PA","Margin",41.41903,76.16552,652,"MD_D","Maryland","D",4,9,1,4,9,25,44.5,19.5
"1709","G57_09_MD_E","G57_09","G57","PA","Margin",41.41903,76.16552,652,"MD_E","Maryland","E",4,32,3,4,4,15.5,35.5,20
"1710","G57_09_NC_A","G57_09","G57","PA","Margin",41.41903,76.16552,652,"NC_A","North_Carolina","A",3,69,5,3,13,22,47.5,25.5
"1711","G57_09_NC_B","G57_09","G57","PA","Margin",41.41903,76.16552,652,"NC_B","North_Carolina","B",5,66,5,5,10,15.5,17,1.5
"1712","G57_09_NC_C","G57_09","G57","PA","Margin",41.41903,76.16552,652,"NC_C","North_Carolina","C",4,9,1,4,9,29,39,10
"1713","G57_09_NC_D","G57_09","G57","PA","Margin",41.41903,76.16552,652,"NC_D","North_Carolina","D",5,57,5,5,1,27,37.5,10.5
"1714","G57_09_NC_E","G57_09","G57","PA","Margin",41.41903,76.16552,652,"NC_E","North_Carolina","E",4,46,4,4,4,28,34,6
"1715","G57_09_VT_A","G57_09","G57","PA","Margin",41.41903,76.16552,652,"VT_A","Vermont","A",4,62,5,4,6,22,36.5,14.5
"1716","G57_09_VT_B","G57_09","G57","PA","Margin",41.41903,76.16552,652,"VT_B","Vermont","B",3,16,1,3,14,30.5,49,18.5
"1717","G57_09_VT_C","G57_09","G57","PA","Margin",41.41903,76.16552,652,"VT_C","Vermont","C",4,18,2,4,4,14,35,21
"1718","G57_09_VT_D","G57_09","G57","PA","Margin",41.41903,76.16552,652,"VT_D","Vermont","D",3,69,5,3,13,24.5,47,22.5
"1719","G57_09_VT_E","G57_09","G57","PA","Margin",41.41903,76.16552,652,"VT_E","Vermont","E",3,5,1,3,5,8,15,7
"1720","G57_10_MD_A","G57_10","G57","PA","Margin",41.41903,76.16604,652,"MD_A","Maryland","A",6,28,2,6,14,21,28.5,7.5
"1721","G57_10_MD_B","G57_10","G57","PA","Margin",41.41903,76.16604,652,"MD_B","Maryland","B",5,5,1,5,4,13.5,19,5.5
"1722","G57_10_MD_C","G57_10","G57","PA","Margin",41.41903,76.16604,652,"MD_C","Maryland","C",2,37,3,2,9,3,16,13
"1723","G57_10_MD_D","G57_10","G57","PA","Margin",41.41903,76.16604,652,"MD_D","Maryland","D",6,2,1,6,2,17,35,18
"1724","G57_10_MD_E","G57_10","G57","PA","Margin",41.41903,76.16604,652,"MD_E","Maryland","E",4,22,2,4,8,12,27.5,15.5
"1725","G57_10_NC_A","G57_10","G57","PA","Margin",41.41903,76.16604,652,"NC_A","North_Carolina","A",3,67,5,3,11,25,35.5,10.5
"1726","G57_10_NC_B","G57_10","G57","PA","Margin",41.41903,76.16604,652,"NC_B","North_Carolina","B",2,51,4,2,9,10,12,2
"1727","G57_10_NC_C","G57_10","G57","PA","Margin",41.41903,76.16604,652,"NC_C","North_Carolina","C",6,2,1,6,2,27.5,40,12.5
"1728","G57_10_NC_D","G57_10","G57","PA","Margin",41.41903,76.16604,652,"NC_D","North_Carolina","D",6,42,3,6,14,26.5,31,4.5
"1729","G57_10_NC_E","G57_10","G57","PA","Margin",41.41903,76.16604,652,"NC_E","North_Carolina","E",4,36,3,4,8,24.5,34.5,10
