"X","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","FinalHT","Height_Fall2019","Growth","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
2182,"JAY_03_MD_A","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Maryland_A","Maryland","A",2,2,1,2,2,22.3,14.5,7.8,3.05166151027208,0.551398807659834,-4.79104440324931,-3.53774746780395,33.2,1165,36.4,282.5
2183,"JAY_03_MD_B","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Maryland_B","Maryland","B",4,7,1,4,7,21.5,12.5,9,3.05166151027208,0.551398807659834,-4.79104440324931,-3.53774746780395,33.2,1165,36.4,282.5
2184,"JAY_03_MD_C","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Maryland_C","Maryland","C",4,36,3,4,8,39.5,25,14.5,3.05166151027208,0.551398807659834,-4.79104440324931,-3.53774746780395,33.2,1165,36.4,282.5
2185,"JAY_03_MD_D","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Maryland_D","Maryland","D",6,41,3,6,13,40.5,22,18.5,3.05166151027208,0.551398807659834,-4.79104440324931,-3.53774746780395,33.2,1165,36.4,282.5
2186,"JAY_03_MD_E","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Maryland_E","Maryland","E",2,25,2,2,11,43,28,15,3.05166151027208,0.551398807659834,-4.79104440324931,-3.53774746780395,33.2,1165,36.4,282.5
2187,"JAY_03_NC_A","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"North_Carolina_A","North_Carolina","A",4,64,5,4,8,22,12,10,3.05166151027208,0.551398807659834,-9.85361058869086,-5.01016433622286,33.2,1165,37.75,53.5
2188,"JAY_03_NC_B","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"North_Carolina_B","North_Carolina","B",4,50,4,4,8,35,25.5,9.5,3.05166151027208,0.551398807659834,-9.85361058869086,-5.01016433622286,33.2,1165,37.75,53.5
2189,"JAY_03_NC_C","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"North_Carolina_C","North_Carolina","C",6,55,4,6,13,37.5,23.5,14,3.05166151027208,0.551398807659834,-9.85361058869086,-5.01016433622286,33.2,1165,37.75,53.5
2190,"JAY_03_NC_D","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"North_Carolina_D","North_Carolina","D",2,2,1,2,2,25,15,10,3.05166151027208,0.551398807659834,-9.85361058869086,-5.01016433622286,33.2,1165,37.75,53.5
2191,"JAY_03_NC_E","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"North_Carolina_E","North_Carolina","E",2,39,3,2,11,15,9,6,3.05166151027208,0.551398807659834,-9.85361058869086,-5.01016433622286,33.2,1165,37.75,53.5
2192,"JAY_03_VT_A","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Vermont_A","Vermont","A",6,55,4,6,13,35.5,19.5,16,3.05166151027208,0.551398807659834,-3.44541897005897,-5.80837560984597,33.2,1165,39.25,531.5
2193,"JAY_03_VT_B","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"Vermont_B","Vermont","B",6,69,5,6,13,33,19.5,13.5,3.05166151027208,0.551398807659834,-3.44541897005897,-5.80837560984597,33.2,1165,39.25,531.5
2194,"KAN_02_MD_A","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Maryland_A","Maryland","A",3,10,1,3,10,65.1,48,17.1,2.82192479278819,0.967183244195261,-4.79104440324931,-3.53774746780395,32.3,1172,36.4,282.5
2195,"KAN_02_MD_B","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Maryland_B","Maryland","B",5,68,5,5,12,37.5,18,19.5,2.82192479278819,0.967183244195261,-4.79104440324931,-3.53774746780395,32.3,1172,36.4,282.5
2196,"KAN_02_MD_C","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Maryland_C","Maryland","C",6,66,5,6,10,43.5,32.5,11,2.82192479278819,0.967183244195261,-4.79104440324931,-3.53774746780395,32.3,1172,36.4,282.5
2197,"KAN_02_MD_D","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Maryland_D","Maryland","D",6,35,3,6,7,50.5,29,21.5,2.82192479278819,0.967183244195261,-4.79104440324931,-3.53774746780395,32.3,1172,36.4,282.5
2198,"KAN_02_MD_E","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Maryland_E","Maryland","E",2,11,1,2,11,50,36,14,2.82192479278819,0.967183244195261,-4.79104440324931,-3.53774746780395,32.3,1172,36.4,282.5
2199,"KAN_02_NC_A","KAN_02","KAN","NH","Core",44.02552,71.495,862,"North_Carolina_A","North_Carolina","A",3,3,1,3,3,34,23.5,10.5,2.82192479278819,0.967183244195261,-9.85361058869086,-5.01016433622286,32.3,1172,37.75,53.5
2200,"KAN_02_NC_B","KAN_02","KAN","NH","Core",44.02552,71.495,862,"North_Carolina_B","North_Carolina","B",6,66,5,6,10,76.5,34,42.5,2.82192479278819,0.967183244195261,-9.85361058869086,-5.01016433622286,32.3,1172,37.75,53.5
2201,"KAN_02_NC_C","KAN_02","KAN","NH","Core",44.02552,71.495,862,"North_Carolina_C","North_Carolina","C",6,49,4,6,7,42.5,30.5,12,2.82192479278819,0.967183244195261,-9.85361058869086,-5.01016433622286,32.3,1172,37.75,53.5
2202,"KAN_02_NC_D","KAN_02","KAN","NH","Core",44.02552,71.495,862,"North_Carolina_D","North_Carolina","D",3,10,1,3,10,34.5,18.5,16,2.82192479278819,0.967183244195261,-9.85361058869086,-5.01016433622286,32.3,1172,37.75,53.5
2203,"KAN_02_NC_E","KAN_02","KAN","NH","Core",44.02552,71.495,862,"North_Carolina_E","North_Carolina","E",2,11,1,2,11,46,35.5,10.5,2.82192479278819,0.967183244195261,-9.85361058869086,-5.01016433622286,32.3,1172,37.75,53.5
2204,"KAN_02_VT_A","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Vermont_A","Vermont","A",6,49,4,6,7,66.5,41,25.5,2.82192479278819,0.967183244195261,-3.44541897005897,-5.80837560984597,32.3,1172,39.25,531.5
2205,"KAN_02_VT_B","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Vermont_B","Vermont","B",5,61,5,5,5,62,38.5,23.5,2.82192479278819,0.967183244195261,-3.44541897005897,-5.80837560984597,32.3,1172,39.25,531.5
2206,"KAN_02_VT_C","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Vermont_C","Vermont","C",2,11,1,2,11,53.5,35,18.5,2.82192479278819,0.967183244195261,-3.44541897005897,-5.80837560984597,32.3,1172,39.25,531.5
2207,"KAN_02_VT_D","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Vermont_D","Vermont","D",3,3,1,3,3,51.5,28.5,23,2.82192479278819,0.967183244195261,-3.44541897005897,-5.80837560984597,32.3,1172,39.25,531.5
2208,"KAN_02_VT_E","KAN_02","KAN","NH","Core",44.02552,71.495,862,"Vermont_E","Vermont","E",2,5,1,2,5,55.5,29,26.5,2.82192479278819,0.967183244195261,-3.44541897005897,-5.80837560984597,32.3,1172,39.25,531.5
2209,"KAN_03_MD_A","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Maryland_A","Maryland","A",2,59,5,2,3,69.7,43.5,26.2,2.85737156696767,0.500675045081028,-4.79104440324931,-3.53774746780395,32.7,1133,36.4,282.5
2210,"KAN_03_MD_B","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Maryland_B","Maryland","B",2,34,3,2,6,42.5,25.5,17,2.85737156696767,0.500675045081028,-4.79104440324931,-3.53774746780395,32.7,1133,36.4,282.5
2211,"KAN_03_MD_C","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Maryland_C","Maryland","C",5,26,2,5,12,58.5,40,18.5,2.85737156696767,0.500675045081028,-4.79104440324931,-3.53774746780395,32.7,1133,36.4,282.5
2212,"KAN_03_MD_D","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Maryland_D","Maryland","D",5,60,5,5,4,70.5,36,34.5,2.85737156696767,0.500675045081028,-4.79104440324931,-3.53774746780395,32.7,1133,36.4,282.5
2213,"KAN_03_MD_E","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Maryland_E","Maryland","E",2,54,4,2,12,53,32.5,20.5,2.85737156696767,0.500675045081028,-4.79104440324931,-3.53774746780395,32.7,1133,36.4,282.5
2214,"KAN_03_NC_A","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"North_Carolina_A","North_Carolina","A",2,34,3,2,6,34,25,9,2.85737156696767,0.500675045081028,-9.85361058869086,-5.01016433622286,32.7,1133,37.75,53.5
2215,"KAN_03_NC_B","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"North_Carolina_B","North_Carolina","B",5,26,2,5,12,54,39,15,2.85737156696767,0.500675045081028,-9.85361058869086,-5.01016433622286,32.7,1133,37.75,53.5
2216,"KAN_03_NC_C","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"North_Carolina_C","North_Carolina","C",5,60,5,5,4,34.5,24,10.5,2.85737156696767,0.500675045081028,-9.85361058869086,-5.01016433622286,32.7,1133,37.75,53.5
2217,"KAN_03_NC_D","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"North_Carolina_D","North_Carolina","D",2,59,5,2,3,58,45,13,2.85737156696767,0.500675045081028,-9.85361058869086,-5.01016433622286,32.7,1133,37.75,53.5
2218,"KAN_03_NC_E","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"North_Carolina_E","North_Carolina","E",2,26,2,2,12,17,16.5,0.5,2.85737156696767,0.500675045081028,-9.85361058869086,-5.01016433622286,32.7,1133,37.75,53.5
2219,"KAN_03_VT_A","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Vermont_A","Vermont","A",3,11,1,3,11,52,33.5,18.5,2.85737156696767,0.500675045081028,-3.44541897005897,-5.80837560984597,32.7,1133,39.25,531.5
2220,"KAN_03_VT_B","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Vermont_B","Vermont","B",6,12,1,6,12,55.5,32.5,23,2.85737156696767,0.500675045081028,-3.44541897005897,-5.80837560984597,32.7,1133,39.25,531.5
2221,"KAN_03_VT_C","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Vermont_C","Vermont","C",2,40,3,2,12,59.5,39,20.5,2.85737156696767,0.500675045081028,-3.44541897005897,-5.80837560984597,32.7,1133,39.25,531.5
2222,"KAN_03_VT_D","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Vermont_D","Vermont","D",2,34,3,2,6,52,36,16,2.85737156696767,0.500675045081028,-3.44541897005897,-5.80837560984597,32.7,1133,39.25,531.5
2223,"KAN_03_VT_E","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"Vermont_E","Vermont","E",5,40,3,5,12,57.5,28.5,29,2.85737156696767,0.500675045081028,-3.44541897005897,-5.80837560984597,32.7,1133,39.25,531.5
2224,"KAN_04_MD_A","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Maryland_A","Maryland","A",3,2,1,3,2,39,28,11,2.84242664662548,0.553791403456432,-4.79104440324931,-3.53774746780395,32.6,1134,36.4,282.5
2225,"KAN_04_MD_C","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Maryland_C","Maryland","C",2,57,5,2,1,56,36,20,2.84242664662548,0.553791403456432,-4.79104440324931,-3.53774746780395,32.6,1134,36.4,282.5
2226,"KAN_04_MD_D","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Maryland_D","Maryland","D",3,8,1,3,8,48.5,28.5,20,2.84242664662548,0.553791403456432,-4.79104440324931,-3.53774746780395,32.6,1134,36.4,282.5
2227,"KAN_04_MD_E","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Maryland_E","Maryland","E",3,28,2,3,14,58,39.5,18.5,2.84242664662548,0.553791403456432,-4.79104440324931,-3.53774746780395,32.6,1134,36.4,282.5
2228,"KAN_04_NC_A","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"North_Carolina_A","North_Carolina","A",6,36,3,6,8,44.5,31,13.5,2.84242664662548,0.553791403456432,-9.85361058869086,-5.01016433622286,32.6,1134,37.75,53.5
2229,"KAN_04_NC_B","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"North_Carolina_B","North_Carolina","B",2,57,5,2,1,58,43,15,2.84242664662548,0.553791403456432,-9.85361058869086,-5.01016433622286,32.6,1134,37.75,53.5
2230,"KAN_04_NC_C","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"North_Carolina_C","North_Carolina","C",3,8,1,3,8,24,20,4,2.84242664662548,0.553791403456432,-9.85361058869086,-5.01016433622286,32.6,1134,37.75,53.5
2231,"KAN_04_NC_D","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"North_Carolina_D","North_Carolina","D",3,2,1,3,2,32,19,13,2.84242664662548,0.553791403456432,-9.85361058869086,-5.01016433622286,32.6,1134,37.75,53.5
2232,"KAN_04_NC_E","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"North_Carolina_E","North_Carolina","E",3,42,3,3,14,33,21,12,2.84242664662548,0.553791403456432,-9.85361058869086,-5.01016433622286,32.6,1134,37.75,53.5
2233,"KAN_04_VT_A","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Vermont_A","Vermont","A",5,63,5,5,7,52,26.5,25.5,2.84242664662548,0.553791403456432,-3.44541897005897,-5.80837560984597,32.6,1134,39.25,531.5
2234,"KAN_04_VT_B","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Vermont_B","Vermont","B",5,69,5,5,13,51,34.5,16.5,2.84242664662548,0.553791403456432,-3.44541897005897,-5.80837560984597,32.6,1134,39.25,531.5
2235,"KAN_04_VT_C","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Vermont_C","Vermont","C",3,56,4,3,14,41,27.5,13.5,2.84242664662548,0.553791403456432,-3.44541897005897,-5.80837560984597,32.6,1134,39.25,531.5
2236,"KAN_04_VT_D","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Vermont_D","Vermont","D",6,36,3,6,8,46.5,26,20.5,2.84242664662548,0.553791403456432,-3.44541897005897,-5.80837560984597,32.6,1134,39.25,531.5
2237,"KAN_04_VT_E","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"Vermont_E","Vermont","E",6,14,1,6,14,46.5,32,14.5,2.84242664662548,0.553791403456432,-3.44541897005897,-5.80837560984597,32.6,1134,39.25,531.5
2238,"KAN_05_MD_A","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Maryland_A","Maryland","A",2,69,5,2,13,41.5,30.5,11,2.81403509576257,0.485208312565051,-4.79104440324931,-3.53774746780395,32.7,1130,36.4,282.5
2239,"KAN_05_MD_B","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Maryland_B","Maryland","B",5,50,4,5,8,41,27.5,13.5,2.81403509576257,0.485208312565051,-4.79104440324931,-3.53774746780395,32.7,1130,36.4,282.5
2240,"KAN_05_MD_C","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Maryland_C","Maryland","C",6,8,1,6,8,58,37,21,2.81403509576257,0.485208312565051,-4.79104440324931,-3.53774746780395,32.7,1130,36.4,282.5
2241,"KAN_05_MD_D","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Maryland_D","Maryland","D",3,30,3,3,2,55,30.5,24.5,2.81403509576257,0.485208312565051,-4.79104440324931,-3.53774746780395,32.7,1130,36.4,282.5
2242,"KAN_05_MD_E","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Maryland_E","Maryland","E",3,2,1,3,2,43.5,29.5,14,2.81403509576257,0.485208312565051,-4.79104440324931,-3.53774746780395,32.7,1130,36.4,282.5
2243,"KAN_05_NC_A","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"North_Carolina_A","North_Carolina","A",5,22,2,5,8,41,37,4,2.81403509576257,0.485208312565051,-9.85361058869086,-5.01016433622286,32.7,1130,37.75,53.5
2244,"KAN_05_NC_B","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"North_Carolina_B","North_Carolina","B",6,8,1,6,8,9,10.5,-1.5,2.81403509576257,0.485208312565051,-9.85361058869086,-5.01016433622286,32.7,1130,37.75,53.5
2245,"KAN_05_NC_C","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"North_Carolina_C","North_Carolina","C",3,44,4,3,2,48,35.5,12.5,2.81403509576257,0.485208312565051,-9.85361058869086,-5.01016433622286,32.7,1130,37.75,53.5
2246,"KAN_05_NC_D","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"North_Carolina_D","North_Carolina","D",2,69,5,2,13,23,13,10,2.81403509576257,0.485208312565051,-9.85361058869086,-5.01016433622286,32.7,1130,37.75,53.5
2247,"KAN_05_NC_E","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"North_Carolina_E","North_Carolina","E",3,2,1,3,2,46,29,17,2.81403509576257,0.485208312565051,-9.85361058869086,-5.01016433622286,32.7,1130,37.75,53.5
2248,"KAN_05_VT_A","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Vermont_A","Vermont","A",3,44,4,3,2,40,17.5,22.5,2.81403509576257,0.485208312565051,-3.44541897005897,-5.80837560984597,32.7,1130,39.25,531.5
2249,"KAN_05_VT_B","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Vermont_B","Vermont","B",6,2,1,6,2,50,29.5,20.5,2.81403509576257,0.485208312565051,-3.44541897005897,-5.80837560984597,32.7,1130,39.25,531.5
2250,"KAN_05_VT_C","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Vermont_C","Vermont","C",3,2,1,3,2,45.5,30,15.5,2.81403509576257,0.485208312565051,-3.44541897005897,-5.80837560984597,32.7,1130,39.25,531.5
2251,"KAN_05_VT_D","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Vermont_D","Vermont","D",5,50,4,5,8,36.5,22,14.5,2.81403509576257,0.485208312565051,-3.44541897005897,-5.80837560984597,32.7,1130,39.25,531.5
2252,"KAN_05_VT_E","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"Vermont_E","Vermont","E",2,63,5,2,7,49,31.5,17.5,2.81403509576257,0.485208312565051,-3.44541897005897,-5.80837560984597,32.7,1130,39.25,531.5
2253,"KAN_06_MD_A","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Maryland_A","Maryland","A",5,6,1,5,6,19.8,13,6.8,2.77675499008136,0.870689628823809,-4.79104440324931,-3.53774746780395,32.4,1154,36.4,282.5
2254,"KAN_06_MD_C","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Maryland_C","Maryland","C",6,37,3,6,9,36,19,17,2.77675499008136,0.870689628823809,-4.79104440324931,-3.53774746780395,32.4,1154,36.4,282.5
2255,"KAN_06_MD_D","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Maryland_D","Maryland","D",6,25,2,6,11,47,30,17,2.77675499008136,0.870689628823809,-4.79104440324931,-3.53774746780395,32.4,1154,36.4,282.5
2256,"KAN_06_MD_E","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Maryland_E","Maryland","E",2,58,5,2,2,28.5,17,11.5,2.77675499008136,0.870689628823809,-4.79104440324931,-3.53774746780395,32.4,1154,36.4,282.5
2257,"KAN_06_NC_A","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"North_Carolina_A","North_Carolina","A",3,6,1,3,6,45.5,27.5,18,2.77675499008136,0.870689628823809,-9.85361058869086,-5.01016433622286,32.4,1154,37.75,53.5
2258,"KAN_06_NC_B","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"North_Carolina_B","North_Carolina","B",6,51,4,6,9,35.5,27,8.5,2.77675499008136,0.870689628823809,-9.85361058869086,-5.01016433622286,32.4,1154,37.75,53.5
2259,"KAN_06_NC_C","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"North_Carolina_C","North_Carolina","C",6,25,2,6,11,35,20,15,2.77675499008136,0.870689628823809,-9.85361058869086,-5.01016433622286,32.4,1154,37.75,53.5
2260,"KAN_06_NC_D","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"North_Carolina_D","North_Carolina","D",5,6,1,5,6,52,32,20,2.77675499008136,0.870689628823809,-9.85361058869086,-5.01016433622286,32.4,1154,37.75,53.5
2261,"KAN_06_NC_E","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"North_Carolina_E","North_Carolina","E",2,58,5,2,2,32,22.5,9.5,2.77675499008136,0.870689628823809,-9.85361058869086,-5.01016433622286,32.4,1154,37.75,53.5
2262,"KAN_06_VT_A","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Vermont_A","Vermont","A",6,39,3,6,11,49,26.5,22.5,2.77675499008136,0.870689628823809,-3.44541897005897,-5.80837560984597,32.4,1154,39.25,531.5
2263,"KAN_06_VT_B","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Vermont_B","Vermont","B",3,65,5,3,9,24,18,6,2.77675499008136,0.870689628823809,-3.44541897005897,-5.80837560984597,32.4,1154,39.25,531.5
2264,"KAN_06_VT_C","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Vermont_C","Vermont","C",2,58,5,2,2,57,42.5,14.5,2.77675499008136,0.870689628823809,-3.44541897005897,-5.80837560984597,32.4,1154,39.25,531.5
2265,"KAN_06_VT_E","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"Vermont_E","Vermont","E",6,23,2,6,9,42.5,21.5,21,2.77675499008136,0.870689628823809,-3.44541897005897,-5.80837560984597,32.4,1154,39.25,531.5
2266,"KIL_01_MD_A","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Maryland_A","Maryland","A",5,68,5,5,12,36.5,20.5,16,4.37899379785979,1.67983202335357,-4.79104440324931,-3.53774746780395,31.8,1360,36.4,282.5
2267,"KIL_01_MD_B","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Maryland_B","Maryland","B",3,8,1,3,8,37,22,15,4.37899379785979,1.67983202335357,-4.79104440324931,-3.53774746780395,31.8,1360,36.4,282.5
2268,"KIL_01_MD_C","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Maryland_C","Maryland","C",5,67,5,5,11,40,28,12,4.37899379785979,1.67983202335357,-4.79104440324931,-3.53774746780395,31.8,1360,36.4,282.5
2269,"KIL_01_MD_D","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Maryland_D","Maryland","D",2,4,1,2,4,30.5,18.5,12,4.37899379785979,1.67983202335357,-4.79104440324931,-3.53774746780395,31.8,1360,36.4,282.5
2270,"KIL_01_NC_A","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"North_Carolina_A","North_Carolina","A",5,63,5,5,7,44,28.5,15.5,4.37899379785979,1.67983202335357,-9.85361058869086,-5.01016433622286,31.8,1360,37.75,53.5
2271,"KIL_01_NC_B","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"North_Carolina_B","North_Carolina","B",5,67,5,5,11,30.5,21.5,9,4.37899379785979,1.67983202335357,-9.85361058869086,-5.01016433622286,31.8,1360,37.75,53.5
2272,"KIL_01_NC_C","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"North_Carolina_C","North_Carolina","C",2,4,1,2,4,44,33,11,4.37899379785979,1.67983202335357,-9.85361058869086,-5.01016433622286,31.8,1360,37.75,53.5
2273,"KIL_01_NC_D","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"North_Carolina_D","North_Carolina","D",5,68,5,5,12,48.5,30.5,18,4.37899379785979,1.67983202335357,-9.85361058869086,-5.01016433622286,31.8,1360,37.75,53.5
2274,"KIL_01_NC_E","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"North_Carolina_E","North_Carolina","E",4,27,2,4,13,34,21.5,12.5,4.37899379785979,1.67983202335357,-9.85361058869086,-5.01016433622286,31.8,1360,37.75,53.5
2275,"KIL_01_VT_A","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Vermont_A","Vermont","A",6,67,5,6,11,49.5,33,16.5,4.37899379785979,1.67983202335357,-3.44541897005897,-5.80837560984597,31.8,1360,39.25,531.5
2276,"KIL_01_VT_B","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Vermont_B","Vermont","B",3,3,1,3,3,29,16,13,4.37899379785979,1.67983202335357,-3.44541897005897,-5.80837560984597,31.8,1360,39.25,531.5
2277,"KIL_01_VT_C","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Vermont_C","Vermont","C",4,41,3,4,13,23,16.5,6.5,4.37899379785979,1.67983202335357,-3.44541897005897,-5.80837560984597,31.8,1360,39.25,531.5
2278,"KIL_01_VT_D","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"Vermont_D","Vermont","D",5,63,5,5,7,31.5,17,14.5,4.37899379785979,1.67983202335357,-3.44541897005897,-5.80837560984597,31.8,1360,39.25,531.5
2279,"KIL_02_MD_A","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"Maryland_A","Maryland","A",4,29,3,4,1,24.6,16.5,8.1,4.37292905012421,1.678189863195,-4.79104440324931,-3.53774746780395,31.8,1361,36.4,282.5
2280,"KIL_02_MD_C","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"Maryland_C","Maryland","C",3,69,5,3,13,27,18,9,4.37292905012421,1.678189863195,-4.79104440324931,-3.53774746780395,31.8,1361,36.4,282.5
