plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
CAM_01_VT_A,CAM_01,CAM,VT,Core,44.30394,72.91039,538,Vermont,A,4,17,2,4,3,228
CAM_01_VT_B,CAM_01,CAM,VT,Core,44.30394,72.91039,538,Vermont,B,6,65,5,6,9,278
CAM_01_VT_D,CAM_01,CAM,VT,Core,44.30394,72.91039,538,Vermont,D,4,8,1,4,8,209
CAM_01_MD_A,CAM_01,CAM,VT,Core,44.30394,72.91039,538,Maryland,A,2,6,1,2,6,197
CAM_01_MD_B,CAM_01,CAM,VT,Core,44.30394,72.91039,538,Maryland,B,4,63,5,4,7,204
CAM_01_MD_C,CAM_01,CAM,VT,Core,44.30394,72.91039,538,Maryland,C,6,49,4,6,7,202
CAM_02_VT_A,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Vermont,A,5,61,5,5,5,209
CAM_02_VT_B,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Vermont,B,6,49,4,6,7,236
CAM_02_VT_C,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Vermont,C,6,63,5,6,7,249
CAM_02_MD_A,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Maryland,A,6,35,3,6,7,237
CAM_02_MD_B,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Maryland,B,6,60,5,6,4,245
CAM_02_VT_D,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Vermont,D,2,11,1,2,11,271
CAM_02_VT_E,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Vermont,E,4,14,1,4,14,249
CAM_02_MD_C,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Maryland,C,4,57,5,4,1,224
CAM_02_MD_D,CAM_02,CAM,VT,Core,44.31687,72.90208,808,Maryland,D,3,10,1,3,10,202
CAM_02_NC_A,CAM_02,CAM,VT,Core,44.31687,72.90208,808,North_Carolina,A,2,11,1,2,11,195
CAM_02_NC_D,CAM_02,CAM,VT,Core,44.31687,72.90208,808,North_Carolina,D,6,21,2,6,7,234
CAM_02_NC_E,CAM_02,CAM,VT,Core,44.31687,72.90208,808,North_Carolina,E,6,63,5,6,7,202
CAM_03_VT_A,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Vermont,A,2,14,1,2,14,278
CAM_03_VT_E,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Vermont,E,2,22,2,2,8,236
CAM_03_VT_B,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Vermont,B,3,69,5,3,13,236
CAM_03_MD_A,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Maryland,A,5,2,1,5,2,197
CAM_03_MD_B,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Maryland,B,4,69,5,4,13,204
CAM_03_MD_C,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Maryland,C,2,36,3,2,8,201
CAM_03_VT_C,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Vermont,C,4,48,4,4,6,236
CAM_03_VT_D,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Vermont,D,4,2,1,4,2,228
CAM_03_MD_D,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Maryland,D,6,57,5,6,1,202
CAM_03_MD_E,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,Maryland,E,4,20,2,4,6,203
CAM_03_NC_C,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,North_Carolina,C,6,57,5,6,1,196
CAM_03_NC_D,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,North_Carolina,D,5,2,1,5,2,197
CAM_03_NC_E,CAM_03,CAM,VT,Core,44.32212,72.88999,1102,North_Carolina,E,4,34,3,4,6,198
CAM_04_VT_C,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Vermont,C,4,21,2,4,7,236
CAM_04_VT_D,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Vermont,D,2,13,1,2,13,236
CAM_04_MD_D,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Maryland,D,6,17,2,6,3,202
CAM_04_MD_E,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Maryland,E,4,35,3,4,7,214
CAM_04_NC_D,CAM_04,CAM,VT,Core,44.3215,72.89375,999,North_Carolina,D,4,68,5,4,12,197
CAM_04_NC_E,CAM_04,CAM,VT,Core,44.3215,72.89375,999,North_Carolina,E,4,49,4,4,7,198
CAM_04_VT_A,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Vermont,A,6,31,3,6,3,215
CAM_04_VT_E,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Vermont,E,2,31,3,2,3,209
CAM_04_VT_B,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Vermont,B,4,3,1,4,3,236
CAM_04_MD_B,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Maryland,B,6,58,5,6,2,199
CAM_04_MD_C,CAM_04,CAM,VT,Core,44.3215,72.89375,999,Maryland,C,2,17,2,2,3,201
CAM_04_NC_C,CAM_04,CAM,VT,Core,44.3215,72.89375,999,North_Carolina,C,6,17,2,6,3,196
CAM_05_VT_B,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Vermont,B,5,28,2,5,14,222
CAM_05_VT_D,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Vermont,D,6,44,4,6,2,236
CAM_05_VT_A,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Vermont,A,2,43,4,2,1,215
CAM_05_MD_A,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Maryland,A,5,56,4,5,14,199
CAM_05_MD_B,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Maryland,B,6,44,4,6,2,199
CAM_05_MD_C,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Maryland,C,3,35,3,3,7,201
CAM_05_NC_A,CAM_05,CAM,VT,Core,44.32146,72.89611,927,North_Carolina,A,6,16,2,6,2,195
CAM_05_NC_B,CAM_05,CAM,VT,Core,44.32146,72.89611,927,North_Carolina,B,3,49,4,3,7,221
CAM_05_NC_E,CAM_05,CAM,VT,Core,44.32146,72.89611,927,North_Carolina,E,3,6,1,3,6,202
CAM_05_VT_C,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Vermont,C,3,6,1,3,6,228
CAM_05_VT_E,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Vermont,E,3,21,2,3,7,249
CAM_05_MD_D,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Maryland,D,2,29,3,2,1,212
CAM_05_MD_E,CAM_05,CAM,VT,Core,44.32146,72.89611,927,Maryland,E,3,6,1,3,6,207
CAM_06_VT_D,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Vermont,D,2,23,2,2,9,244
CAM_06_VT_E,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Vermont,E,3,31,3,3,3,236
CAM_06_VT_A,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Vermont,A,2,23,2,2,9,215
CAM_06_MD_A,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Maryland,A,6,27,2,6,13,197
CAM_06_MD_B,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Maryland,B,2,23,2,2,9,245
CAM_06_MD_C,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Maryland,C,3,17,2,3,3,201
CAM_06_NC_A,CAM_06,CAM,VT,Core,44.32074,72.89718,909,North_Carolina,A,2,51,4,2,9,195
CAM_06_NC_B,CAM_06,CAM,VT,Core,44.32074,72.89718,909,North_Carolina,B,3,17,2,3,3,196
CAM_06_NC_C,CAM_06,CAM,VT,Core,44.32074,72.89718,909,North_Carolina,C,2,37,3,2,9,200
CAM_06_NC_D,CAM_06,CAM,VT,Core,44.32074,72.89718,909,North_Carolina,D,6,41,3,6,13,197
CAM_06_VT_B,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Vermont,B,6,41,3,6,13,271
CAM_06_VT_C,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Vermont,C,4,10,1,4,10,209
CAM_06_MD_E,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Maryland,E,4,10,1,4,10,203
CAM_06_MD_D,CAM_06,CAM,VT,Core,44.32074,72.89718,909,Maryland,D,2,51,4,2,9,202
CAM_06_NC_E,CAM_06,CAM,VT,Core,44.32074,72.89718,909,North_Carolina,E,4,10,1,4,10,197
CRR_01_VT_B,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Vermont,B,6,35,3,6,7,236
CRR_01_VT_A,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Vermont,A,3,64,5,3,8,222
CRR_01_VT_C,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Vermont,C,3,40,3,3,12,236
CRR_01_VT_D,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Vermont,D,3,24,2,3,10,209
CRR_01_MD_A,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Maryland,A,6,21,2,6,7,221
CRR_01_NC_A,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,North_Carolina,A,3,52,4,3,10,195
CRR_01_NC_B,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,North_Carolina,B,3,63,5,3,7,196
CRR_01_NC_C,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,North_Carolina,C,5,7,1,5,7,196
CRR_01_VT_E,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Vermont,E,5,8,1,5,8,244
CRR_01_MD_E,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Maryland,E,3,54,4,3,12,203
CRR_01_NC_D,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,North_Carolina,D,6,35,3,6,7,221
CRR_01_NC_E,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,North_Carolina,E,3,26,2,3,12,202
CRR_01_MD_B,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Maryland,B,3,24,2,3,10,199
CRR_01_MD_C,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Maryland,C,3,63,5,3,7,224
CRR_01_MD_D,CRR_01,CRR,PA,Margin,41.37048,76.26347,674,Maryland,D,5,7,1,5,7,202
CRR_02_VT_A,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Vermont,A,5,21,2,5,7,215
CRR_02_VT_E,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Vermont,E,2,54,4,2,12,271
CRR_02_VT_B,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Vermont,B,5,55,4,5,13,249
CRR_02_MD_A,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Maryland,A,5,41,3,5,13,199
CRR_02_MD_C,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Maryland,C,2,54,4,2,12,205
CRR_02_MD_E,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Maryland,E,4,65,5,4,9,203
CRR_02_NC_A,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,North_Carolina,A,3,35,3,3,7,200
CRR_02_NC_B,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,North_Carolina,B,2,40,3,2,12,206
CRR_02_NC_C,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,North_Carolina,C,5,35,3,5,7,196
CRR_02_VT_C,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Vermont,C,4,65,5,4,9,271
CRR_02_VT_D,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,Vermont,D,3,35,3,3,7,271
CRR_02_NC_E,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,North_Carolina,E,4,65,5,4,9,227
CRR_02_NC_D,CRR_02,CRR,PA,Margin,41.37093,76.26328,668,North_Carolina,D,5,27,2,5,13,221
CR_03_VT_D,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Vermont,D,5,28,2,5,14,249
CR_03_VT_B,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Vermont,B,3,30,3,3,2,271
CR_03_VT_E,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Vermont,E,5,28,2,5,14,236
CR_03_MD_D,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Maryland,D,3,44,4,3,2,202
CR_03_MD_E,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Maryland,E,2,3,1,2,3,214
CR_03_NC_A,CR_03,CR,NC,Edge,35.748862,82.272246,1819,North_Carolina,A,5,56,4,5,14,195
CR_03_NC_B,CR_03,CR,NC,Edge,35.748862,82.272246,1819,North_Carolina,B,5,56,4,5,14,196
CR_03_NC_C,CR_03,CR,NC,Edge,35.748862,82.272246,1819,North_Carolina,C,3,30,3,3,2,250
CR_03_NC_D,CR_03,CR,NC,Edge,35.748862,82.272246,1819,North_Carolina,D,3,30,3,3,2,197
CR_03_NC_E,CR_03,CR,NC,Edge,35.748862,82.272246,1819,North_Carolina,E,2,3,1,2,3,197
CR_03_VT_A,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Vermont,A,3,16,2,3,2,236
CR_03_MD_A,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Maryland,A,3,16,2,3,2,243
CR_03_MD_B,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Maryland,B,5,28,2,5,14,238
CR_03_MD_C,CR_03,CR,NC,Edge,35.748862,82.272246,1819,Maryland,C,5,42,3,5,14,238
CR_04_VT_A,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Vermont,A,5,32,3,5,4,244
CR_04_VT_B,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Vermont,B,5,37,3,5,9,278
CR_04_MD_A,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Maryland,A,5,23,2,5,9,197
CR_04_MD_B,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Maryland,B,6,38,3,6,10,204
CR_04_MD_C,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Maryland,C,3,29,3,3,1,217
CR_04_VT_C,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Vermont,C,3,19,2,3,5,271
CR_04_VT_D,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Vermont,D,6,38,3,6,10,209
CR_04_VT_E,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Vermont,E,3,15,2,3,1,249
CR_04_NC_A,CR_04,CR,NC,Edge,35.750184,82.270068,1811,North_Carolina,A,6,38,3,6,10,195
CR_04_NC_B,CR_04,CR,NC,Edge,35.750184,82.270068,1811,North_Carolina,B,3,43,4,3,1,234
CR_04_MD_D,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Maryland,D,5,18,2,5,4,202
CR_04_MD_E,CR_04,CR,NC,Edge,35.750184,82.270068,1811,Maryland,E,3,33,3,3,5,219
CR_04_NC_D,CR_04,CR,NC,Edge,35.750184,82.270068,1811,North_Carolina,D,5,37,3,5,9,202
CR_05_VT_D,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Vermont,D,6,18,2,6,4,236
CR_05_VT_A,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Vermont,A,5,28,2,5,14,249
CR_05_MD_D,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Maryland,D,5,56,4,5,14,251
CR_05_MD_E,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Maryland,E,2,5,1,2,5,207
CR_05_VT_B,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Vermont,B,5,42,3,5,14,278
CR_05_VT_C,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Vermont,C,2,5,1,2,5,249
CR_05_MD_C,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Maryland,C,4,5,1,4,5,201
CR_05_MD_A,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Maryland,A,5,28,2,5,14,237
CR_05_MD_B,CR_05,CR,NC,Edge,35.75331,82.270147,1792,Maryland,B,6,18,2,6,4,199
CR_05_NC_D,CR_05,CR,NC,Edge,35.75331,82.270147,1792,North_Carolina,D,5,42,3,5,14,221
CR_05_NC_C,CR_05,CR,NC,Edge,35.75331,82.270147,1792,North_Carolina,C,5,42,3,5,14,227
CR_05_NC_E,CR_05,CR,NC,Edge,35.75331,82.270147,1792,North_Carolina,E,2,5,1,2,5,197
CR_06_VT_A,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Vermont,A,2,68,5,2,12,209
CR_06_VT_B,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Vermont,B,6,44,4,6,2,271
CR_06_VT_C,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Vermont,C,5,43,4,5,1,236
CR_06_VT_D,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Vermont,D,2,48,4,2,6,256
CR_06_VT_E,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Vermont,E,3,66,5,3,10,236
CR_06_NC_D,CR_06,CR,NC,Edge,35.755691,82.269877,1776,North_Carolina,D,6,16,2,6,2,247
CR_06_NC_E,CR_06,CR,NC,Edge,35.755691,82.269877,1776,North_Carolina,E,5,29,3,5,1,197
CR_06_MD_A,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Maryland,A,6,30,3,6,2,197
CR_06_MD_B,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Maryland,B,2,48,4,2,6,199
CR_06_MD_C,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Maryland,C,5,5,1,5,5,201
CR_06_MD_D,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Maryland,D,6,3,1,6,3,202
CR_06_MD_E,CR_06,CR,NC,Edge,35.755691,82.269877,1776,Maryland,E,5,15,2,5,1,203
CR_06_NC_A,CR_06,CR,NC,Edge,35.755691,82.269877,1776,North_Carolina,A,2,20,2,2,6,195
CR_07_MD_C,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Maryland,C,6,68,5,6,12,202
CR_07_MD_D,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Maryland,D,3,61,5,3,5,205
CR_07_MD_E,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Maryland,E,4,54,4,4,12,203
CR_07_NC_B,CR_07,CR,NC,Edge,35.758106,82.267885,1763,North_Carolina,B,6,68,5,6,12,206
CR_07_NC_C,CR_07,CR,NC,Edge,35.758106,82.267885,1763,North_Carolina,C,3,61,5,3,5,221
CR_07_NC_D,CR_07,CR,NC,Edge,35.758106,82.267885,1763,North_Carolina,D,4,36,3,4,8,197
CR_07_VT_A,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Vermont,A,5,10,1,5,10,222
CR_07_VT_B,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Vermont,B,4,36,3,4,8,256
CR_07_VT_C,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Vermont,C,4,40,3,4,12,236
CR_07_VT_E,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Vermont,E,2,3,1,2,3,236
CR_07_VT_D,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Vermont,D,5,59,5,5,3,200
CR_07_MD_B,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Maryland,B,3,12,1,3,12,199
CR_07_MD_A,CR_07,CR,NC,Edge,35.758106,82.267885,1763,Maryland,A,4,22,2,4,8,204
CR_07_NC_E,CR_07,CR,NC,Edge,35.758106,82.267885,1763,North_Carolina,E,4,26,2,4,12,247
CRA_01_VT_E,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Vermont,E,5,65,5,5,9,200
CRA_01_MD_A,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Maryland,A,5,60,5,5,4,204
CRA_01_MD_B,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Maryland,B,2,2,1,2,2,199
CRA_01_MD_D,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Maryland,D,2,61,5,2,5,202
CRA_01_MD_E,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Maryland,E,6,46,4,6,4,203
CRA_01_NC_B,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,North_Carolina,B,3,6,1,3,6,214
CRA_01_NC_C,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,North_Carolina,C,2,61,5,2,5,196
CRA_01_NC_D,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,North_Carolina,D,5,60,5,5,4,221
CRA_01_NC_E,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,North_Carolina,E,6,18,2,6,4,202
CRA_01_VT_B,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Vermont,B,3,11,1,3,11,222
CRA_01_VT_C,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Vermont,C,6,32,3,6,4,197
CRA_01_VT_A,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Vermont,A,6,10,1,6,10,215
CRA_01_VT_D,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,Vermont,D,6,69,5,6,13,195
CRA_01_NC_A,CRA_01,CRA,WV,Edge,38.1888,80.27092,1072,North_Carolina,A,6,69,5,6,13,200
CRA_02_VT_E,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Vermont,E,2,27,2,2,13,278
CRA_02_VT_A,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Vermont,A,3,58,5,3,2,236
CRA_02_VT_C,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Vermont,C,2,25,2,2,11,249
CRA_02_VT_D,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Vermont,D,2,54,4,2,12,249
CRA_02_NC_D,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,North_Carolina,D,5,34,3,5,6,197
CRA_02_NC_E,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,North_Carolina,E,2,53,4,2,11,221
CRA_02_MD_A,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Maryland,A,5,20,2,5,6,216
CRA_02_MD_B,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Maryland,B,2,54,4,2,12,216
CRA_02_MD_C,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Maryland,C,2,41,3,2,13,217
CRA_02_MD_D,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Maryland,D,5,13,1,5,13,202
CRA_02_MD_E,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,Maryland,E,2,39,3,2,11,203
CRA_02_NC_C,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,North_Carolina,C,5,13,1,5,13,202
CRA_02_NC_A,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,North_Carolina,A,2,26,2,2,12,241
CRA_02_NC_B,CRA_02,CRA,WV,Edge,38.19923,80.27311,1026,North_Carolina,B,2,55,4,2,13,241
CRA_03_MD_D,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Maryland,D,6,7,1,6,7,202
CRA_03_MD_E,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Maryland,E,6,48,4,6,6,203
CRA_03_NC_A,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,North_Carolina,A,6,17,2,6,3,213
CRA_03_NC_B,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,North_Carolina,B,4,19,2,4,5,241
CRA_03_NC_C,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,North_Carolina,C,6,7,1,6,7,196
CRA_03_VT_A,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Vermont,A,2,64,5,2,8,244
CRA_03_VT_B,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Vermont,B,2,45,4,2,3,222
CRA_03_VT_E,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Vermont,E,4,33,3,4,5,249
CRA_03_NC_D,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,North_Carolina,D,2,17,2,2,3,247
CRA_03_NC_E,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,North_Carolina,E,6,20,2,6,6,197
CRA_03_VT_C,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Vermont,C,6,34,3,6,6,256
CRA_03_VT_D,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Vermont,D,6,45,4,6,3,271
CRA_03_MD_C,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Maryland,C,4,19,2,4,5,217
CRA_03_MD_A,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Maryland,A,2,31,3,2,3,204
CRA_03_MD_B,CRA_03,CRA,WV,Edge,38.19989,80.27286,1023,Maryland,B,6,45,4,6,3,199
CRA_04_VT_B,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Vermont,B,3,9,1,3,9,228
CRA_04_VT_D,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Vermont,D,3,37,3,3,9,188
CRA_04_VT_A,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Vermont,A,5,34,3,5,6,228
CRA_04_MD_A,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Maryland,A,5,62,5,5,6,209
CRA_04_MD_B,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Maryland,B,3,37,3,3,9,216
CRA_04_MD_C,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Maryland,C,4,7,1,4,7,210
CRA_04_VT_E,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Vermont,E,4,64,5,4,8,244
CRA_04_MD_D,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Maryland,D,5,20,2,5,6,212
CRA_04_MD_E,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,Maryland,E,2,69,5,2,13,203
CRA_04_NC_A,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,North_Carolina,A,3,37,3,3,9,213
CRA_04_NC_B,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,North_Carolina,B,4,7,1,4,7,196
CRA_04_NC_D,CRA_04,CRA,WV,Edge,38.20064,80.27233,1023,North_Carolina,D,5,62,5,5,6,197
CRA_05_VT_C,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Vermont,C,3,4,1,3,4,236
CRA_05_VT_A,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Vermont,A,6,38,3,6,10,256
CRA_05_VT_B,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Vermont,B,2,65,5,2,9,249
CRA_05_VT_D,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Vermont,D,4,67,5,4,11,249
CRA_05_MD_A,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Maryland,A,6,6,1,6,6,209
CRA_05_MD_B,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Maryland,B,4,4,1,4,4,199
CRA_05_MD_C,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Maryland,C,6,21,2,6,7,201
CRA_05_VT_E,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Vermont,E,6,35,3,6,7,209
CRA_05_MD_D,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Maryland,D,6,24,2,6,10,235
CRA_05_MD_E,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,Maryland,E,3,4,1,3,4,203
CRA_05_NC_A,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,North_Carolina,A,4,67,5,4,11,213
CRA_05_NC_B,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,North_Carolina,B,6,21,2,6,7,196
CRA_05_NC_E,CRA_05,CRA,WV,Edge,38.20126,80.27228,1021,North_Carolina,E,3,4,1,3,4,202
CRA_06_VT_D,CRA_06,CRA,WV,Edge,38.19853,80.27083,1026,Vermont,D,3,36,3,3,8,236
CRA_06_MD_A,CRA_06,CRA,WV,Edge,38.19853,80.27083,1026,Maryland,A,4,69,5,4,13,199
