"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","cGDD","BudSet","Growth"
"APP_01_VT_E","APP_01","APP","Core",44.20933,72.9295,743,"E","Vermont_E","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,591.2,197,14.5
"APP_01_MD_D","APP_01","APP","Core",44.20933,72.9295,743,"D","Maryland_D","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,629.9,202,16
"APP_01_MD_A","APP_01","APP","Core",44.20933,72.9295,743,"A","Maryland_A","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,674.8,237,10.7
"APP_01_NC_C","APP_01","APP","Core",44.20933,72.9295,743,"C","North_Carolina_C","North_Carolina",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5,725.5,196,14
"APP_01_MD_B","APP_01","APP","Core",44.20933,72.9295,743,"B","Maryland_B","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,683.5,199,12.5
"APP_01_MD_C","APP_01","APP","Core",44.20933,72.9295,743,"C","Maryland_C","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,665.65,202,9.5
"APP_01_VT_B","APP_01","APP","Core",44.20933,72.9295,743,"B","Vermont_B","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,591.2,222,13.5
"APP_01_VT_C","APP_01","APP","Core",44.20933,72.9295,743,"C","Vermont_C","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,538.3,236,13
"APP_01_NC_A","APP_01","APP","Core",44.20933,72.9295,743,"A","North_Carolina_A","North_Carolina",2.4827294004705,0.697115349838684,-9.85361058869086,-5.01016433622286,32.8,1175,37.75,53.5,626.35,195,7.5
"APP_01_VT_A","APP_01","APP","Core",44.20933,72.9295,743,"A","Vermont_A","Vermont",2.4827294004705,0.697115349838684,-3.44541897005897,-5.80837560984597,32.8,1175,39.25,531.5,591.2,236,17.5
"APP_01_MD_E","APP_01","APP","Core",44.20933,72.9295,743,"E","Maryland_E","Maryland",2.4827294004705,0.697115349838684,-4.79104440324931,-3.53774746780395,32.8,1175,36.4,282.5,669.6,207,18
"APP_02_MD_D","APP_02","APP","Core",44.21172,72.92999,780,"D","Maryland_D","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,683.5,217,32.5
"APP_02_VT_C","APP_02","APP","Core",44.21172,72.92999,780,"C","Vermont_C","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,200,16.5
"APP_02_VT_A","APP_02","APP","Core",44.21172,72.92999,780,"A","Vermont_A","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,215,14
"APP_02_MD_B","APP_02","APP","Core",44.21172,72.92999,780,"B","Maryland_B","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,674.8,204,24.5
"APP_02_NC_A","APP_02","APP","Core",44.21172,72.92999,780,"A","North_Carolina_A","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,604.35,241,33.5
"APP_02_VT_D","APP_02","APP","Core",44.21172,72.92999,780,"D","Vermont_D","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,244,25
"APP_02_MD_E","APP_02","APP","Core",44.21172,72.92999,780,"E","Maryland_E","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,693.8,228,21
"APP_02_NC_D","APP_02","APP","Core",44.21172,72.92999,780,"D","North_Carolina_D","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,684.95,202,12
"APP_02_VT_B","APP_02","APP","Core",44.21172,72.92999,780,"B","Vermont_B","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,222,18
"APP_02_MD_A","APP_02","APP","Core",44.21172,72.92999,780,"A","Maryland_A","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,665.65,199,27.5
"APP_02_NC_E","APP_02","APP","Core",44.21172,72.92999,780,"E","North_Carolina_E","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,750.9,198,14
"APP_02_MD_C","APP_02","APP","Core",44.21172,72.92999,780,"C","Maryland_C","Maryland",2.49514240041787,0.827465845703879,-4.79104440324931,-3.53774746780395,32.7,1183,36.4,282.5,665.65,202,28.5
"APP_02_NC_B","APP_02","APP","Core",44.21172,72.92999,780,"B","North_Carolina_B","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,684.95,206,14
"APP_02_VT_E","APP_02","APP","Core",44.21172,72.92999,780,"E","Vermont_E","Vermont",2.49514240041787,0.827465845703879,-3.44541897005897,-5.80837560984597,32.7,1183,39.25,531.5,591.2,244,26
"APP_02_NC_C","APP_02","APP","Core",44.21172,72.92999,780,"C","North_Carolina_C","North_Carolina",2.49514240041787,0.827465845703879,-9.85361058869086,-5.01016433622286,32.7,1183,37.75,53.5,725.5,206,14.5
"APP_03_VT_A","APP_03","APP","Core",44.22097,72.92639,896,"A","Vermont_A","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,538.3,222,13
"APP_03_NC_A","APP_03","APP","Core",44.22097,72.92639,896,"A","North_Carolina_A","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,684.95,206,5.5
"APP_03_MD_C","APP_03","APP","Core",44.22097,72.92639,896,"C","Maryland_C","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,674.8,201,18
"APP_03_MD_B","APP_03","APP","Core",44.22097,72.92639,896,"B","Maryland_B","Maryland",2.66405968875785,1.21226678226952,-4.79104440324931,-3.53774746780395,32.1,1218,36.4,282.5,657.5,199,18.5
"APP_03_NC_B","APP_03","APP","Core",44.22097,72.92639,896,"B","North_Carolina_B","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,684.95,206,10.5
"APP_03_VT_C","APP_03","APP","Core",44.22097,72.92639,896,"C","Vermont_C","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,591.2,209,13.5
"APP_03_VT_D","APP_03","APP","Core",44.22097,72.92639,896,"D","Vermont_D","Vermont",2.66405968875785,1.21226678226952,-3.44541897005897,-5.80837560984597,32.1,1218,39.25,531.5,523.95,209,14
"APP_03_NC_E","APP_03","APP","Core",44.22097,72.92639,896,"E","North_Carolina_E","North_Carolina",2.66405968875785,1.21226678226952,-9.85361058869086,-5.01016433622286,32.1,1218,37.75,53.5,750.9,227,3.5
"APP_04_MD_A","APP_04","APP","Core",44.2114,72.93122,741,"A","Maryland_A","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,674.8,204,8.5
"APP_04_VT_C","APP_04","APP","Core",44.2114,72.93122,741,"C","Vermont_C","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,523.95,236,16
"APP_04_NC_B","APP_04","APP","Core",44.2114,72.93122,741,"B","North_Carolina_B","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,634.4,196,9
"APP_04_VT_D","APP_04","APP","Core",44.2114,72.93122,741,"D","Vermont_D","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,554.55,271,19
"APP_04_MD_B","APP_04","APP","Core",44.2114,72.93122,741,"B","Maryland_B","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,657.5,199,17.5
"APP_04_MD_D","APP_04","APP","Core",44.2114,72.93122,741,"D","Maryland_D","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,683.5,202,17
"APP_04_VT_A","APP_04","APP","Core",44.2114,72.93122,741,"A","Vermont_A","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,591.2,195,16.5
"APP_04_VT_A","APP_04","APP","Core",44.2114,72.93122,741,"A","Vermont_A","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,538.3,195,16.5
"APP_04_NC_C","APP_04","APP","Core",44.2114,72.93122,741,"C","North_Carolina_C","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,750.9,196,13.5
"APP_04_MD_C","APP_04","APP","Core",44.2114,72.93122,741,"C","Maryland_C","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,665.65,202,13
"APP_04_NC_A","APP_04","APP","Core",44.2114,72.93122,741,"A","North_Carolina_A","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,777.7,195,12
"APP_04_MD_E","APP_04","APP","Core",44.2114,72.93122,741,"E","Maryland_E","Maryland",2.48042492373757,0.667743333656948,-4.79104440324931,-3.53774746780395,32.8,1171,36.4,282.5,642.5,203,17.5
"APP_04_NC_E","APP_04","APP","Core",44.2114,72.93122,741,"E","North_Carolina_E","North_Carolina",2.48042492373757,0.667743333656948,-9.85361058869086,-5.01016433622286,32.8,1171,37.75,53.5,684.95,221,12
"APP_04_VT_E","APP_04","APP","Core",44.2114,72.93122,741,"E","Vermont_E","Vermont",2.48042492373757,0.667743333656948,-3.44541897005897,-5.80837560984597,32.8,1171,39.25,531.5,554.55,200,12
"APP_05_VT_E","APP_05","APP","Core",44.21034,72.93051,733,"E","Vermont_E","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,591.2,244,12
"APP_05_MD_A","APP_05","APP","Core",44.21034,72.93051,733,"A","Maryland_A","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,642.5,237,15.5
"APP_05_VT_C","APP_05","APP","Core",44.21034,72.93051,733,"C","Vermont_C","Vermont",2.47744129622667,0.631294836173237,-3.44541897005897,-5.80837560984597,32.9,1170,39.25,531.5,591.2,236,12
"APP_05_NC_D","APP_05","APP","Core",44.21034,72.93051,733,"D","North_Carolina_D","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,750.9,202,15.5
"APP_05_NC_C","APP_05","APP","Core",44.21034,72.93051,733,"C","North_Carolina_C","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,725.5,196,11
"APP_05_MD_B","APP_05","APP","Core",44.21034,72.93051,733,"B","Maryland_B","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,657.5,245,19
"APP_05_MD_D","APP_05","APP","Core",44.21034,72.93051,733,"D","Maryland_D","Maryland",2.47744129622667,0.631294836173237,-4.79104440324931,-3.53774746780395,32.9,1170,36.4,282.5,674.8,212,22
"APP_05_NC_E","APP_05","APP","Core",44.21034,72.93051,733,"E","North_Carolina_E","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,725.5,197,21.5
"APP_05_NC_A","APP_05","APP","Core",44.21034,72.93051,733,"A","North_Carolina_A","North_Carolina",2.47744129622667,0.631294836173237,-9.85361058869086,-5.01016433622286,32.9,1170,37.75,53.5,750.9,195,19.5
"APP_06_MD_C","APP_06","APP","Core",44.21235,72.93502,658,"C","Maryland_C","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,665.65,238,41
"APP_06_NC_A","APP_06","APP","Core",44.21235,72.93502,658,"A","North_Carolina_A","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,626.35,195,20
"APP_06_MD_A","APP_06","APP","Core",44.21235,72.93502,658,"A","Maryland_A","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,585.4,237,13
"APP_06_VT_D","APP_06","APP","Core",44.21235,72.93502,658,"D","Vermont_D","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,554.55,249,17.5
"APP_06_VT_B","APP_06","APP","Core",44.21235,72.93502,658,"B","Vermont_B","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,568.5,222,14
"APP_06_VT_A","APP_06","APP","Core",44.21235,72.93502,658,"A","Vermont_A","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,568.5,244,34
"APP_06_NC_D","APP_06","APP","Core",44.21235,72.93502,658,"D","North_Carolina_D","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,634.4,202,18
"APP_06_MD_E","APP_06","APP","Core",44.21235,72.93502,658,"E","Maryland_E","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,642.5,203,21
"APP_06_NC_E","APP_06","APP","Core",44.21235,72.93502,658,"E","North_Carolina_E","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,634.4,234,17
"APP_06_VT_C","APP_06","APP","Core",44.21235,72.93502,658,"C","Vermont_C","Vermont",2.24694734183514,0.40526346871024,-3.44541897005897,-5.80837560984597,33.2,1142,39.25,531.5,538.3,228,25
"APP_06_MD_B","APP_06","APP","Core",44.21235,72.93502,658,"B","Maryland_B","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,683.5,245,29.5
"APP_06_NC_B","APP_06","APP","Core",44.21235,72.93502,658,"B","North_Carolina_B","North_Carolina",2.24694734183514,0.40526346871024,-9.85361058869086,-5.01016433622286,33.2,1142,37.75,53.5,634.4,241,24.5
"APP_06_MD_D","APP_06","APP","Core",44.21235,72.93502,658,"D","Maryland_D","Maryland",2.24694734183514,0.40526346871024,-4.79104440324931,-3.53774746780395,33.2,1142,36.4,282.5,674.8,202,24.5
"ASC_01_VT_B","ASC_01","ASC","Core",43.43787,72.45218,883,"B","Vermont_B","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,591.2,271,36
"ASC_01_NC_A","ASC_01","ASC","Core",43.43787,72.45218,883,"A","North_Carolina_A","North_Carolina",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5,595.95,195,9
"ASC_01_NC_B","ASC_01","ASC","Core",43.43787,72.45218,883,"B","North_Carolina_B","North_Carolina",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5,750.9,196,14.5
"ASC_01_VT_C","ASC_01","ASC","Core",43.43787,72.45218,883,"C","Vermont_C","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,554.55,236,12.5
"ASC_01_VT_E","ASC_01","ASC","Core",43.43787,72.45218,883,"E","Vermont_E","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,591.2,236,18
"ASC_01_MD_A","ASC_01","ASC","Core",43.43787,72.45218,883,"A","Maryland_A","Maryland",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5,613.55,204,10
"ASC_01_MD_E","ASC_01","ASC","Core",43.43787,72.45218,883,"E","Maryland_E","Maryland",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5,613.55,207,13
"ASC_01_VT_A","ASC_01","ASC","Core",43.43787,72.45218,883,"A","Vermont_A","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,538.3,215,22.5
"ASC_01_VT_D","ASC_01","ASC","Core",43.43787,72.45218,883,"D","Vermont_D","Vermont",1.52556622470025,-0.222111191976986,-3.44541897005897,-5.80837560984597,33.4,936,39.25,531.5,554.55,222,16.5
"ASC_01_MD_B","ASC_01","ASC","Core",43.43787,72.45218,883,"B","Maryland_B","Maryland",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5,715.1,199,12
"ASC_01_NC_D","ASC_01","ASC","Core",43.43787,72.45218,883,"D","North_Carolina_D","North_Carolina",1.52556622470025,-0.222111191976986,-9.85361058869086,-5.01016433622286,33.4,936,37.75,53.5,750.9,197,16.5
"ASC_01_MD_C","ASC_01","ASC","Core",43.43787,72.45218,883,"C","Maryland_C","Maryland",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5,579.6,217,21
"ASC_01_MD_D","ASC_01","ASC","Core",43.43787,72.45218,883,"D","Maryland_D","Maryland",1.52556622470025,-0.222111191976986,-4.79104440324931,-3.53774746780395,33.4,936,36.4,282.5,715.1,202,13
"ASC_02_VT_A","ASC_02","ASC","Core",43.43983,72.45328,847,"A","Vermont_A","Vermont",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5,568.5,228,21.5
"ASC_02_NC_E","ASC_02","ASC","Core",43.43983,72.45328,847,"E","North_Carolina_E","North_Carolina",1.62665920360503,-0.447391983819565,-9.85361058869086,-5.01016433622286,33.6,931,37.75,53.5,684.95,234,18
"ASC_02_MD_E","ASC_02","ASC","Core",43.43983,72.45328,847,"E","Maryland_E","Maryland",1.62665920360503,-0.447391983819565,-4.79104440324931,-3.53774746780395,33.6,931,36.4,282.5,662.4,240,18.5
"ASC_02_MD_A","ASC_02","ASC","Core",43.43983,72.45328,847,"A","Maryland_A","Maryland",1.62665920360503,-0.447391983819565,-4.79104440324931,-3.53774746780395,33.6,931,36.4,282.5,674.8,237,20.5
"ASC_02_NC_A","ASC_02","ASC","Core",43.43983,72.45328,847,"A","North_Carolina_A","North_Carolina",1.62665920360503,-0.447391983819565,-9.85361058869086,-5.01016433622286,33.6,931,37.75,53.5,684.95,195,14.5
"ASC_02_MD_B","ASC_02","ASC","Core",43.43983,72.45328,847,"B","Maryland_B","Maryland",1.62665920360503,-0.447391983819565,-4.79104440324931,-3.53774746780395,33.6,931,36.4,282.5,642.5,224,34.5
"ASC_02_VT_D","ASC_02","ASC","Core",43.43983,72.45328,847,"D","Vermont_D","Vermont",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5,591.2,222,23.5
"ASC_02_VT_E","ASC_02","ASC","Core",43.43983,72.45328,847,"E","Vermont_E","Vermont",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5,554.55,197,13.5
"ASC_02_NC_C","ASC_02","ASC","Core",43.43983,72.45328,847,"C","North_Carolina_C","North_Carolina",1.62665920360503,-0.447391983819565,-9.85361058869086,-5.01016433622286,33.6,931,37.75,53.5,750.9,196,13
"ASC_02_VT_C","ASC_02","ASC","Core",43.43983,72.45328,847,"C","Vermont_C","Vermont",1.62665920360503,-0.447391983819565,-3.44541897005897,-5.80837560984597,33.6,931,39.25,531.5,591.2,236,17.5
"ASC_02_MD_D","ASC_02","ASC","Core",43.43983,72.45328,847,"D","Maryland_D","Maryland",1.62665920360503,-0.447391983819565,-4.79104440324931,-3.53774746780395,33.6,931,36.4,282.5,696.9,212,25.5
"ASC_03_VT_C","ASC_03","ASC","Core",43.44192,72.45589,861,"C","Vermont_C","Vermont",1.68105520995292,-0.394691594440481,-3.44541897005897,-5.80837560984597,33.5,936,39.25,531.5,591.2,249,17
"ASC_03_MD_D","ASC_03","ASC","Core",43.44192,72.45589,861,"D","Maryland_D","Maryland",1.68105520995292,-0.394691594440481,-4.79104440324931,-3.53774746780395,33.5,936,36.4,282.5,674.8,202,22.5
"ASC_03_VT_E","ASC_03","ASC","Core",43.44192,72.45589,861,"E","Vermont_E","Vermont",1.68105520995292,-0.394691594440481,-3.44541897005897,-5.80837560984597,33.5,936,39.25,531.5,523.95,222,15.5
"ASC_03_VT_D","ASC_03","ASC","Core",43.44192,72.45589,861,"D","Vermont_D","Vermont",1.68105520995292,-0.394691594440481,-3.44541897005897,-5.80837560984597,33.5,936,39.25,531.5,641,249,14
"ASC_03_NC_B","ASC_03","ASC","Core",43.44192,72.45589,861,"B","North_Carolina_B","North_Carolina",1.68105520995292,-0.394691594440481,-9.85361058869086,-5.01016433622286,33.5,936,37.75,53.5,684.95,196,16
"ASC_03_VT_B","ASC_03","ASC","Core",43.44192,72.45589,861,"B","Vermont_B","Vermont",1.68105520995292,-0.394691594440481,-3.44541897005897,-5.80837560984597,33.5,936,39.25,531.5,538.3,236,13
"ASC_03_MD_A","ASC_03","ASC","Core",43.44192,72.45589,861,"A","Maryland_A","Maryland",1.68105520995292,-0.394691594440481,-4.79104440324931,-3.53774746780395,33.5,936,36.4,282.5,642.5,204,13.5
"ASC_03_MD_C","ASC_03","ASC","Core",43.44192,72.45589,861,"C","Maryland_C","Maryland",1.68105520995292,-0.394691594440481,-4.79104440324931,-3.53774746780395,33.5,936,36.4,282.5,642.5,217,13.5
"ASC_03_VT_A","ASC_03","ASC","Core",43.44192,72.45589,861,"A","Vermont_A","Vermont",1.68105520995292,-0.394691594440481,-3.44541897005897,-5.80837560984597,33.5,936,39.25,531.5,523.95,215,8.5
"ASC_03_NC_E","ASC_03","ASC","Core",43.44192,72.45589,861,"E","North_Carolina_E","North_Carolina",1.68105520995292,-0.394691594440481,-9.85361058869086,-5.01016433622286,33.5,936,37.75,53.5,684.95,198,13
"ASC_03_NC_A","ASC_03","ASC","Core",43.44192,72.45589,861,"A","North_Carolina_A","North_Carolina",1.68105520995292,-0.394691594440481,-9.85361058869086,-5.01016433622286,33.5,936,37.75,53.5,725.5,206,15
"ASC_03_MD_B","ASC_03","ASC","Core",43.44192,72.45589,861,"B","Maryland_B","Maryland",1.68105520995292,-0.394691594440481,-4.79104440324931,-3.53774746780395,33.5,936,36.4,282.5,NA,204,12
"ASC_04_NC_A","ASC_04","ASC","Core",43.4426,72.45713,870,"A","North_Carolina_A","North_Carolina",1.67340470914531,-0.386904441628603,-9.85361058869086,-5.01016433622286,33.5,938,37.75,53.5,626.35,195,10
"ASC_04_VT_D","ASC_04","ASC","Core",43.4426,72.45713,870,"D","Vermont_D","Vermont",1.67340470914531,-0.386904441628603,-3.44541897005897,-5.80837560984597,33.5,938,39.25,531.5,591.2,209,18.5
"ASC_04_VT_E","ASC_04","ASC","Core",43.4426,72.45713,870,"E","Vermont_E","Vermont",1.67340470914531,-0.386904441628603,-3.44541897005897,-5.80837560984597,33.5,938,39.25,531.5,591.2,209,10
"ASC_04_NC_E","ASC_04","ASC","Core",43.4426,72.45713,870,"E","North_Carolina_E","North_Carolina",1.67340470914531,-0.386904441628603,-9.85361058869086,-5.01016433622286,33.5,938,37.75,53.5,634.4,227,7.5
"ASC_04_VT_A","ASC_04","ASC","Core",43.4426,72.45713,870,"A","Vermont_A","Vermont",1.67340470914531,-0.386904441628603,-3.44541897005897,-5.80837560984597,33.5,938,39.25,531.5,591.2,197,5.5
