plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudBreak,cGDD,mBed,pPC1,pPC2,gPC1,gPC2,pEXT,pDD_0,gEXT,gDD_0
XPK_04_NC_C,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,North_Carolina,C,3,47,4,3,5,122,750.9,North_Carolina_C,-1.286979127,0.605847882,-9.853610589,-5.010164336,32.2,551,37.75,53.5
XPK_04_NC_D,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,North_Carolina,D,6,67,5,6,11,111,684.95,North_Carolina_D,-1.286979127,0.605847882,-9.853610589,-5.010164336,32.2,551,37.75,53.5
XPK_04_VT_B,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,Vermont,B,2,4,1,2,4,146,591.2,Vermont_B,-1.286979127,0.605847882,-3.44541897,-5.80837561,32.2,551,39.25,531.5
XPK_04_VT_A,XPK_04,XPK,WV,Edge,38.56457,79.49476,1360,Vermont,A,3,47,4,3,5,146,591.2,Vermont_A,-1.286979127,0.605847882,-3.44541897,-5.80837561,32.2,551,39.25,531.5
XSK_01_VT_D,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Vermont,D,4,37,3,4,9,141,554.55,Vermont_D,-1.000336379,0.774649407,-3.44541897,-5.80837561,33.6,488,39.25,531.5
XSK_01_NC_A,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,North_Carolina,A,4,37,3,4,9,111,684.95,North_Carolina_A,-1.000336379,0.774649407,-9.853610589,-5.010164336,33.6,488,37.75,53.5
XSK_01_NC_C,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,North_Carolina,C,4,24,2,4,10,111,684.95,North_Carolina_C,-1.000336379,0.774649407,-9.853610589,-5.010164336,33.6,488,37.75,53.5
XSK_01_VT_A,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Vermont,A,4,38,3,4,10,143,568.5,Vermont_A,-1.000336379,0.774649407,-3.44541897,-5.80837561,33.6,488,39.25,531.5
XSK_01_NC_B,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,North_Carolina,B,2,37,3,2,9,118,725.5,North_Carolina_B,-1.000336379,0.774649407,-9.853610589,-5.010164336,33.6,488,37.75,53.5
XSK_01_NC_E,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,North_Carolina,E,5,31,3,5,3,111,684.95,North_Carolina_E,-1.000336379,0.774649407,-9.853610589,-5.010164336,33.6,488,37.75,53.5
XSK_01_VT_C,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Vermont,C,5,45,4,5,3,136,523.95,Vermont_C,-1.000336379,0.774649407,-3.44541897,-5.80837561,33.6,488,39.25,531.5
XSK_01_VT_E,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Vermont,E,2,51,4,2,9,146,591.2,Vermont_E,-1.000336379,0.774649407,-3.44541897,-5.80837561,33.6,488,39.25,531.5
XSK_01_VT_B,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Vermont,B,3,59,5,3,3,146,591.2,Vermont_B,-1.000336379,0.774649407,-3.44541897,-5.80837561,33.6,488,39.25,531.5
XSK_01_MD_B,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Maryland,B,4,37,3,4,9,143,683.5,Maryland_B,-1.000336379,0.774649407,-4.791044403,-3.537747468,33.6,488,36.4,282.5
XSK_01_NC_D,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,North_Carolina,D,5,12,1,5,12,122,750.9,North_Carolina_D,-1.000336379,0.774649407,-9.853610589,-5.010164336,33.6,488,37.75,53.5
XSK_01_MD_A,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Maryland,A,5,12,1,5,12,130,613.55,Maryland_A,-1.000336379,0.774649407,-4.791044403,-3.537747468,33.6,488,36.4,282.5
XSK_01_MD_C,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Maryland,C,2,51,4,2,9,143,683.5,Maryland_C,-1.000336379,0.774649407,-4.791044403,-3.537747468,33.6,488,36.4,282.5
XSK_01_VT_D,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Vermont,D,4,37,3,4,9,143,568.5,Vermont_D,-1.000336379,0.774649407,-3.44541897,-5.80837561,33.6,488,39.25,531.5
XSK_01_MD_D,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Maryland,D,4,24,2,4,10,130,613.55,Maryland_D,-1.000336379,0.774649407,-4.791044403,-3.537747468,33.6,488,36.4,282.5
XSK_01_MD_E,XSK_01,XSK,WV,Edge,38.93676,79.68698,1127,Maryland,E,5,17,2,5,3,135,642.5,Maryland_E,-1.000336379,0.774649407,-4.791044403,-3.537747468,33.6,488,36.4,282.5
XSK_02_VT_B,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Vermont,B,5,22,2,5,8,146,591.2,Vermont_B,-1.122087781,0.59440162,-3.44541897,-5.80837561,33.7,480,39.25,531.5
XSK_02_VT_A,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Vermont,A,3,20,2,3,6,146,591.2,Vermont_A,-1.122087781,0.59440162,-3.44541897,-5.80837561,33.7,480,39.25,531.5
XSK_02_NC_E,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,North_Carolina,E,2,44,4,2,2,128,797.4,North_Carolina_E,-1.122087781,0.59440162,-9.853610589,-5.010164336,33.7,480,37.75,53.5
XSK_02_VT_C,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Vermont,C,2,16,2,2,2,146,591.2,Vermont_C,-1.122087781,0.59440162,-3.44541897,-5.80837561,33.7,480,39.25,531.5
XSK_02_NC_A,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,North_Carolina,A,3,9,1,3,9,111,684.95,North_Carolina_A,-1.122087781,0.59440162,-9.853610589,-5.010164336,33.7,480,37.75,53.5
XSK_02_VT_D,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Vermont,D,3,9,1,3,9,148,601.1,Vermont_D,-1.122087781,0.59440162,-3.44541897,-5.80837561,33.7,480,39.25,531.5
XSK_02_MD_D,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Maryland,D,3,48,4,3,6,143,683.5,Maryland_D,-1.122087781,0.59440162,-4.791044403,-3.537747468,33.7,480,36.4,282.5
XSK_02_NC_B,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,North_Carolina,B,3,27,2,3,13,122,750.9,North_Carolina_B,-1.122087781,0.59440162,-9.853610589,-5.010164336,33.7,480,37.75,53.5
XSK_02_MD_B,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Maryland,B,5,62,5,5,6,137,657.5,Maryland_B,-1.122087781,0.59440162,-4.791044403,-3.537747468,33.7,480,36.4,282.5
XSK_02_NC_D,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,North_Carolina,D,5,50,4,5,8,118,725.5,North_Carolina_D,-1.122087781,0.59440162,-9.853610589,-5.010164336,33.7,480,37.75,53.5
XSK_02_MD_A,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Maryland,A,5,50,4,5,8,144,687.4,Maryland_A,-1.122087781,0.59440162,-4.791044403,-3.537747468,33.7,480,36.4,282.5
XSK_02_MD_E,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Maryland,E,2,30,3,2,2,140,669.6,Maryland_E,-1.122087781,0.59440162,-4.791044403,-3.537747468,33.7,480,36.4,282.5
XSK_02_VT_E,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Vermont,E,3,41,3,3,13,146,591.2,Vermont_E,-1.122087781,0.59440162,-3.44541897,-5.80837561,33.7,480,39.25,531.5
XSK_02_MD_C,XSK_02,XSK,WV,Edge,38.93525,79.68056,1101,Maryland,C,3,27,2,3,13,146,696.9,Maryland_C,-1.122087781,0.59440162,-4.791044403,-3.537747468,33.7,480,36.4,282.5
XSK_05_VT_E,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,Vermont,E,4,63,5,4,7,146,591.2,Vermont_E,-1.204649287,0.018882154,-3.44541897,-5.80837561,34.3,451,39.25,531.5
XSK_05_NC_C,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,North_Carolina,C,3,57,5,3,1,118,725.5,North_Carolina_C,-1.204649287,0.018882154,-9.853610589,-5.010164336,34.3,451,37.75,53.5
XSK_05_VT_A,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,Vermont,A,5,14,1,5,14,150,610.9,Vermont_A,-1.204649287,0.018882154,-3.44541897,-5.80837561,34.3,451,39.25,531.5
XSK_05_VT_C,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,Vermont,C,3,27,2,3,13,141,554.55,Vermont_C,-1.204649287,0.018882154,-3.44541897,-5.80837561,34.3,451,39.25,531.5
XSK_05_NC_D,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,North_Carolina,D,6,40,3,6,12,118,725.5,North_Carolina_D,-1.204649287,0.018882154,-9.853610589,-5.010164336,34.3,451,37.75,53.5
XSK_05_NC_E,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,North_Carolina,E,3,55,4,3,13,122,750.9,North_Carolina_E,-1.204649287,0.018882154,-9.853610589,-5.010164336,34.3,451,37.75,53.5
XSK_05_MD_E,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,Maryland,E,3,41,3,3,13,135,642.5,Maryland_E,-1.204649287,0.018882154,-4.791044403,-3.537747468,34.3,451,36.4,282.5
XSK_05_MD_D,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,Maryland,D,3,57,5,3,1,146,696.9,Maryland_D,-1.204649287,0.018882154,-4.791044403,-3.537747468,34.3,451,36.4,282.5
XSK_05_MD_A,XSK_05,XSK,WV,Edge,38.94198,79.66622,919,Maryland,A,6,26,2,6,12,139,665.65,Maryland_A,-1.204649287,0.018882154,-4.791044403,-3.537747468,34.3,451,36.4,282.5
XWS_03_NC_E,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,North_Carolina,E,6,32,3,6,4,122,750.9,North_Carolina_E,-2.47989219,-1.785381042,-9.853610589,-5.010164336,35,445,37.75,53.5
XWS_03_VT_D,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Vermont,D,2,21,2,2,7,146,591.2,Vermont_D,-2.47989219,-1.785381042,-3.44541897,-5.80837561,35,445,39.25,531.5
XWS_03_MD_E,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Maryland,E,6,18,2,6,4,138,662.4,Maryland_E,-2.47989219,-1.785381042,-4.791044403,-3.537747468,35,445,36.4,282.5
XWS_03_VT_A,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Vermont,A,2,9,1,2,9,148,601.1,Vermont_A,-2.47989219,-1.785381042,-3.44541897,-5.80837561,35,445,39.25,531.5
XWS_03_NC_B,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,North_Carolina,B,6,56,4,6,14,122,750.9,North_Carolina_B,-2.47989219,-1.785381042,-9.853610589,-5.010164336,35,445,37.75,53.5
XWS_03_MD_D,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Maryland,D,6,62,5,6,6,138,662.4,Maryland_D,-2.47989219,-1.785381042,-4.791044403,-3.537747468,35,445,36.4,282.5
XWS_03_NC_D,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,North_Carolina,D,5,39,3,5,11,122,750.9,North_Carolina_D,-2.47989219,-1.785381042,-9.853610589,-5.010164336,35,445,37.75,53.5
XWS_03_VT_C,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Vermont,C,6,46,4,6,4,148,601.1,Vermont_C,-2.47989219,-1.785381042,-3.44541897,-5.80837561,35,445,39.25,531.5
XWS_03_MD_C,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Maryland,C,6,42,3,6,14,143,683.5,Maryland_C,-2.47989219,-1.785381042,-4.791044403,-3.537747468,35,445,36.4,282.5
XWS_03_NC_A,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,North_Carolina,A,2,49,4,2,7,111,684.95,North_Carolina_A,-2.47989219,-1.785381042,-9.853610589,-5.010164336,35,445,37.75,53.5
XWS_03_VT_B,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Vermont,B,5,39,3,5,11,136,523.95,Vermont_B,-2.47989219,-1.785381042,-3.44541897,-5.80837561,35,445,39.25,531.5
XWS_03_MD_B,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Maryland,B,2,21,2,2,7,149,715.1,Maryland_B,-2.47989219,-1.785381042,-4.791044403,-3.537747468,35,445,36.4,282.5
XWS_03_MD_A,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,Maryland,A,5,25,2,5,11,135,642.5,Maryland_A,-2.47989219,-1.785381042,-4.791044403,-3.537747468,35,445,36.4,282.5
XWS_03_NC_C,XWS_03,XWS,MD,Edge,39.66348,79.09103,787,North_Carolina,C,6,62,5,6,6,111,684.95,North_Carolina_C,-2.47989219,-1.785381042,-9.853610589,-5.010164336,35,445,37.75,53.5
XWS_05_VT_D,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Vermont,D,2,37,3,2,9,143,568.5,Vermont_D,-2.499553726,-1.791389534,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_05_NC_A,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,North_Carolina,A,2,37,3,2,9,111,684.95,North_Carolina_A,-2.499553726,-1.791389534,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_05_MD_B,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Maryland,B,2,37,3,2,9,141,674.8,Maryland_B,-2.499553726,-1.791389534,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_05_MD_D,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Maryland,D,6,28,2,6,14,143,683.5,Maryland_D,-2.499553726,-1.791389534,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_05_MD_A,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Maryland,A,4,65,5,4,9,147,703.95,Maryland_A,-2.499553726,-1.791389534,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_05_MD_C,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Maryland,C,3,37,3,3,9,146,696.9,Maryland_C,-2.499553726,-1.791389534,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_05_VT_C,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Vermont,C,5,49,4,5,7,143,568.5,Vermont_C,-2.499553726,-1.791389534,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_05_VT_E,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Vermont,E,3,23,2,3,9,141,554.55,Vermont_E,-2.499553726,-1.791389534,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_05_NC_B,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,North_Carolina,B,3,51,4,3,9,97,570.9,North_Carolina_B,-2.499553726,-1.791389534,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_05_VT_A,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Vermont,A,6,42,3,6,14,146,591.2,Vermont_A,-2.499553726,-1.791389534,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_05_MD_E,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Maryland,E,5,21,2,5,7,135,642.5,Maryland_E,-2.499553726,-1.791389534,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_05_NC_D,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,North_Carolina,D,4,65,5,4,9,122,750.9,North_Carolina_D,-2.499553726,-1.791389534,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_05_VT_B,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,Vermont,B,4,6,1,4,6,146,591.2,Vermont_B,-2.499553726,-1.791389534,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_05_NC_C,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,North_Carolina,C,6,28,2,6,14,118,725.5,North_Carolina_C,-2.499553726,-1.791389534,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_05_NC_E,XWS_05,XWS,MD,Edge,39.65982,79.09377,788,North_Carolina,E,5,35,3,5,7,105,634.4,North_Carolina_E,-2.499553726,-1.791389534,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_06_VT_E,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,Vermont,E,2,47,4,2,5,150,610.9,Vermont_E,-2.496640631,-1.781271609,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_06_NC_A,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,North_Carolina,A,3,32,3,3,4,111,684.95,North_Carolina_A,-2.496640631,-1.781271609,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_06_VT_D,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,Vermont,D,3,32,3,3,4,150,610.9,Vermont_D,-2.496640631,-1.781271609,-3.44541897,-5.80837561,35,444,39.25,531.5
XWS_06_NC_C,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,North_Carolina,C,3,5,1,3,5,118,725.5,North_Carolina_C,-2.496640631,-1.781271609,-9.853610589,-5.010164336,35,444,37.75,53.5
XWS_06_MD_C,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,Maryland,C,2,47,4,2,5,149,715.1,Maryland_C,-2.496640631,-1.781271609,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_06_MD_B,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,Maryland,B,3,32,3,3,4,137,657.5,Maryland_B,-2.496640631,-1.781271609,-4.791044403,-3.537747468,35,444,36.4,282.5
XWS_06_NC_B,XWS_06,XWS,MD,Edge,39.65987,79.09471,788,North_Carolina,B,2,33,3,2,5,111,684.95,North_Carolina_B,-2.496640631,-1.781271609,-9.853610589,-5.010164336,35,444,37.75,53.5
YRB_01_VT_B,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Vermont,B,4,39,3,4,11,143,568.5,Vermont_B,-1.848957331,-1.64447982,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_01_NC_C,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,North_Carolina,C,6,52,4,6,10,105,634.4,North_Carolina_C,-1.848957331,-1.64447982,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_01_VT_C,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Vermont,C,6,4,1,6,4,139,538.3,Vermont_C,-1.848957331,-1.64447982,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_01_NC_B,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,North_Carolina,B,6,45,4,6,3,111,684.95,North_Carolina_B,-1.848957331,-1.64447982,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_01_NC_E,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,North_Carolina,E,6,4,1,6,4,122,750.9,North_Carolina_E,-1.848957331,-1.64447982,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_01_VT_A,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Vermont,A,6,52,4,6,10,139,538.3,Vermont_A,-1.848957331,-1.64447982,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_01_NC_A,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,North_Carolina,A,5,7,1,5,7,118,725.5,North_Carolina_A,-1.848957331,-1.64447982,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_01_MD_B,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Maryland,B,3,64,5,3,8,137,657.5,Maryland_B,-1.848957331,-1.64447982,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_01_MD_D,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Maryland,D,6,38,3,6,10,138,662.4,Maryland_D,-1.848957331,-1.64447982,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_01_NC_D,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,North_Carolina,D,4,39,3,4,11,105,634.4,North_Carolina_D,-1.848957331,-1.64447982,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_01_MD_C,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Maryland,C,6,31,3,6,3,139,665.65,Maryland_C,-1.848957331,-1.64447982,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_01_VT_D,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Vermont,D,5,7,1,5,7,141,554.55,Vermont_D,-1.848957331,-1.64447982,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_01_MD_E,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Maryland,E,6,4,1,6,4,130,613.55,Maryland_E,-1.848957331,-1.64447982,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_01_VT_E,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Vermont,E,6,17,2,6,3,136,523.95,Vermont_E,-1.848957331,-1.64447982,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_01_MD_A,YRB_01,YRB,PA,Margin,40.96188,75.62789,493,Maryland,A,4,25,2,4,11,137,657.5,Maryland_A,-1.848957331,-1.64447982,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_02_MD_B,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Maryland,B,4,54,4,4,12,130,613.55,Maryland_B,-1.849134653,-1.649268915,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_02_VT_D,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Vermont,D,4,54,4,4,12,148,601.1,Vermont_D,-1.849134653,-1.649268915,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_02_VT_E,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Vermont,E,5,26,2,5,12,141,554.55,Vermont_E,-1.849134653,-1.649268915,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_02_NC_B,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,North_Carolina,B,5,54,4,5,12,122,750.9,North_Carolina_B,-1.849134653,-1.649268915,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_02_MD_C,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Maryland,C,5,40,3,5,12,141,674.8,Maryland_C,-1.849134653,-1.649268915,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_02_MD_E,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Maryland,E,4,7,1,4,7,145,693.8,Maryland_E,-1.849134653,-1.649268915,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_02_NC_C,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,North_Carolina,C,2,66,5,2,10,105,634.4,North_Carolina_C,-1.849134653,-1.649268915,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_02_NC_E,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,North_Carolina,E,4,7,1,4,7,122,750.9,North_Carolina_E,-1.849134653,-1.649268915,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_02_MD_D,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Maryland,D,2,66,5,2,10,151,729,Maryland_D,-1.849134653,-1.649268915,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_02_NC_A,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,North_Carolina,A,4,26,2,4,12,111,684.95,North_Carolina_A,-1.849134653,-1.649268915,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_02_NC_D,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,North_Carolina,D,4,54,4,4,12,111,684.95,North_Carolina_D,-1.849134653,-1.649268915,-9.853610589,-5.010164336,36.1,526,37.75,53.5
YRB_02_VT_C,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Vermont,C,4,7,1,4,7,139,538.3,Vermont_C,-1.849134653,-1.649268915,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_02_VT_B,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Vermont,B,4,26,2,4,12,146,591.2,Vermont_B,-1.849134653,-1.649268915,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_02_MD_A,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Maryland,A,4,54,4,4,12,139,665.65,Maryland_A,-1.849134653,-1.649268915,-4.791044403,-3.537747468,36.1,526,36.4,282.5
YRB_02_VT_A,YRB_02,YRB,PA,Margin,40.96226,75.62781,489,Vermont,A,6,5,1,6,5,134,512.05,Vermont_A,-1.849134653,-1.649268915,-3.44541897,-5.80837561,36.1,526,39.25,531.5
YRB_03_NC_B,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,North_Carolina,B,5,45,4,5,3,111,684.95,North_Carolina_B,-1.853566395,-1.647904643,-9.853610589,-5.010164336,36.1,525,37.75,53.5
YRB_03_NC_A,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,North_Carolina,A,4,25,2,4,11,111,684.95,North_Carolina_A,-1.853566395,-1.647904643,-9.853610589,-5.010164336,36.1,525,37.75,53.5
YRB_03_VT_A,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Vermont,A,5,43,4,5,1,139,538.3,Vermont_A,-1.853566395,-1.647904643,-3.44541897,-5.80837561,36.1,525,39.25,531.5
YRB_03_VT_E,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Vermont,E,5,17,2,5,3,146,591.2,Vermont_E,-1.853566395,-1.647904643,-3.44541897,-5.80837561,36.1,525,39.25,531.5
YRB_03_NC_C,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,North_Carolina,C,5,43,4,5,1,111,684.95,North_Carolina_C,-1.853566395,-1.647904643,-9.853610589,-5.010164336,36.1,525,37.75,53.5
YRB_03_VT_D,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Vermont,D,4,53,4,4,11,141,554.55,Vermont_D,-1.853566395,-1.647904643,-3.44541897,-5.80837561,36.1,525,39.25,531.5
YRB_03_NC_D,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,North_Carolina,D,4,4,1,4,4,111,684.95,North_Carolina_D,-1.853566395,-1.647904643,-9.853610589,-5.010164336,36.1,525,37.75,53.5
YRB_03_NC_E,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,North_Carolina,E,2,49,4,2,7,105,634.4,North_Carolina_E,-1.853566395,-1.647904643,-9.853610589,-5.010164336,36.1,525,37.75,53.5
YRB_03_MD_E,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Maryland,E,2,35,3,2,7,135,642.5,Maryland_E,-1.853566395,-1.647904643,-4.791044403,-3.537747468,36.1,525,36.4,282.5
YRB_03_VT_C,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Vermont,C,2,21,2,2,7,148,601.1,Vermont_C,-1.853566395,-1.647904643,-3.44541897,-5.80837561,36.1,525,39.25,531.5
YRB_03_MD_D,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Maryland,D,5,29,3,5,1,135,642.5,Maryland_D,-1.853566395,-1.647904643,-4.791044403,-3.537747468,36.1,525,36.4,282.5
YRB_03_MD_C,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Maryland,C,5,31,3,5,3,135,642.5,Maryland_C,-1.853566395,-1.647904643,-4.791044403,-3.537747468,36.1,525,36.4,282.5
YRB_03_VT_B,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Vermont,B,4,67,5,4,11,146,591.2,Vermont_B,-1.853566395,-1.647904643,-3.44541897,-5.80837561,36.1,525,39.25,531.5
YRB_03_MD_A,YRB_03,YRB,PA,Margin,40.96158,75.6273,490,Maryland,A,4,4,1,4,4,137,657.5,Maryland_A,-1.853566395,-1.647904643,-4.791044403,-3.537747468,36.1,525,36.4,282.5
